mol,smiles,fingerprint
mol409,C(=O)(NC1=CC=C(C=C1)Cl)C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O,0000000000000000000000000000000001000000010000100000010000100000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000011000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000010000000000000000000000000000000000010010100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000010000000001000001000000000000000000000000010000000000000000010000000100000000000000000000000000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol410,N1(CCC2C=CC=CC1=2)C(=O)C=CC1C=CC=CC=1Cl,0000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001001000000000010000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000010010000000000000000000000010000000010000000000000000100000001000000000100000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000001000000000000001000000000000000000000001000010000000000000000000000000000000010000000010000000000000000000000000100100000001010000000000000000000000000000000000000000000000000
mol411,C(=O)(OCC(=O)C1C=CC(=CC=1)C1C=CC=CC=1)C1C=CC(=C(I)C=1)OC,0000000000000000000001000000000001000000000000000000000000000000100000000000000010000000000001100000000000000000000000000000000000001000100000000101000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000010000000000100000001000100000000000000000000010000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000001000000000000000000000000010000000000000000010010000000000000000000000000000000000000000000100000110000000000000000000000000100000010000000000000000000000000000000000000000000
mol412,C(=O)(NC1C=CC(=CC=1)F)C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O,0000000000000000000000000000000001000000010000000000010000100000000000000000000010000000001000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000010000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000100010000000000000000000000000000000000000000000010011100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000010000000001000001000000000000000000000000010000000000000000010000000100100000000000000000000000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol413,C1(C=NNC(COC2=CC=CC=C2C)=O)C=C(C=CC=1O)N=NC1=CC=CC=C1,0000000000000000000000000000000001000000010000000000000000000010100000000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000100000000000100000000000000001000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000010000000000100000000000000000010010000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000010000000000000000010000000000000000000110010000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000001000001001000000000001000000000010000000000000000010000000000000000000000000000001000000100000000000000101000000000010100000000000001000010000000100000000000000000000000000000000000
mol414,C(=O)(C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O)NC1=C(OC)C=CC(OC)=C1,0000000000000000000000000000000001100000010000000000000000100000000000000000000010000000000000100000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000001000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000001010110000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000001000000000000010000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000000000000000000000000000000000000000010010100000000000000000100000011010000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000000000000010000000100000001000000000000000000000000010000000000000000010000000000000000000000000000001000000000000000000000101100000000000000000000000000000010000000000000000100000000100000000001000000
mol415,C1(Br)C(=CC=C2C=CC=CC=12)OCC(=O)NN=C(C)CC,0000000000000000000000000000000001000000010000000000000000010001100000000000000010000000000000100000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000010000000001000001000100000000000010000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000000000000000000000010000100000000000000000000000010000000000000000000000100010000000000000000000000000000010000000000000000100000000000000000001000000
mol416,C(=O)(C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O)NC1C=CC=CC=1F,0000000010000000000000000000000001000000010000000000000000100000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000100001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000000000000000001000000000000000000000010011100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000010000000000000001000000000000100000000000010000000000000000010000000000100000000000000000001000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol417,O1C(SCC(=O)NC2=C(C)C=C(C=C2C)I)=NN=C1C1C=CC(=CC=1)C,0000000000000000000000010000100001000000010000000000100000000000000000000000000010000000000000000000000000000000000010000000000010000000100010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000010001000000100000000001001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000010000010000100000000000000000000000000000000001010000000010000000000001000001000000000000000000000000000000000000000000000000000000000000000001000000100000001000000000000010000000000000000000000000001000000000010000000000000010000000000000001010010000000000000000000000000000000000000010000000000010000000000000000000000000000000100000000000000000000000000000000000000000000
mol418,N(=O)(=O)C1=CC=CC=C1NC(=O)C1=CC=C(C=C1)OC(=O)C1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C(=O)NC1C=CC=CC=1N(=O)=O,0000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000010000000000000000100000000000000000010000001000100000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001010000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000010000000000000000000001100000000000000000000010000000001000000000110100000001000000000000000000000000001000000000000000001000000000000000000001000000000000001000000000000000000000000000000100000000001000000000000000010000000000000000000000000010000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000001000000000000000000000
mol419,N1(C)C(SCC(=O)NC2=CC=C(C=C2)I)=NN=C1C1=CC=C(C=C1)OC,0000000010000000000000000000000001000000010000000000010000000000000000000000000010000000000000000000000000000000000010000100000010000000100010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000110000000000000000000001000001000000000000000000000000000000000000000010000010000000000000000000000000000000000000010000000000010100000100000000000010000000010000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000010010000000000000000000100000001000000000000000000001000000000000000000000000000000000100000000001000000000000001000000000000000000000001000000000101000001000000000000000000000000000000000000000000010010000100010000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000
mol420,C(=O)(C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O)NC1C=CC(=CC=1OC)OC,0000000000000000000000000000000001000000010000000000000000100000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000001000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000001010110000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100010000000000000010000000000000000000000000000000000000000000010010100000000000000000100000111010000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000000000000110000000100000001000000000000000000000000010000000000000000010000000000000000000000000000001000000000000000000000101100000000000000000000000000000010000000000000000100000000000000000001010000
mol421,S(C)(=O)(=O)N(C1=CC=CC=C1)CC1=CC=C(C=C1)C(=O)NC1C=CC=CC=1OC,0000000000000000000000000000000001000000000000000000000000000000101000001000000011000000000000000000000000000000000000000101000010000000000000000000000000000000000000000000000100000000000000000000000010000000000000100000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000010000010000100000000000000000000000010010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000001000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000001000000000001100000000000000000010010000000000000000000000000000101000100000000000000000000000000000000000000001000000000000000000001000000000000001000000000000000000000000000000000100000001000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000100000000000000000
mol422,C(=O)(N/N=C/C1=CC=CC=C1OCCCCCCC)C1C=CC(=CC=1)Cl,0000000000000100000000000000000001000000000000100000000000000000100000000000000010000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000001000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000010000100000000000000000000000010000000000000000000000000000000001000000010000000000001000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000010000000010000000010000000000000100000000000000000000110000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000010000000000001000000001000000000000000000000000001000001000000000000001010000000000000000000010000010000000000000000000000000000001000000000000000000000100000000000000100000010000000000000000000000000000000000000000000000000000000
mol423,N(=O)(=O)C1C=CC(=C(C=NNC2C=CC(=CC=2)N(=O)=O)C=1)O,0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000001000000000000000000010000010001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000100000000011000000000000000000000000001010000000000000100000000000000010000100000000000000001000000000000000000000000000000100001000001000000000000001000000000010000000000000000000000000000000000000000100000000000000000000001000000000000000000010100000000000000000000000010000000000000000000000000000000000000
mol424,C1(C2C=CC=CC=2C=CC=1OC(=O)C1=CC=CC2C=CC=CC1=2)/C=N/C1=CC=CC=C1C,0000000000000001001000000000000001000000000000000000000000000001100000000000000010000000000000100000000010000000000000000000000000000000000000000100000000000000000000000000000101000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000001000000000000000010001010000010000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000110010000001000000000000000000011000000000000000000000000000000000000000000100000000000000000000000000000001000001000000000000000000000001000000000000000001001000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000010000000000100000001000000000000000000000000000000000000000000000000
mol425,N(=O)(=O)C1=CC(=CC=C1Cl)C=NC1C=CC(=CC=1Cl)Cl,0000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000010000000000000000000000000000000001000001000000000010010000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000001000000010000000010000001000000000000000000000000000100000000000000000000110000000011000000000000000000000000001000000000000000100000000000000000000000000000000000000000000001000000000000000000000100000000001000000000000001000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000100000000000000
mol426,C(=O)(NC1C=CC(=CC=1)OC)C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O,0000000000000000000000000000000001000000010000000000010000100000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010110000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000000000000000000000000000000000000000010010100000000000000000100000011010000000000000000000000000000000000000000000000000000100000000001000000000000001000000000000000000000001010000000101000001000000000000000000000000010000000000000000010000000100000000000000000000000000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol427,N1C2C=C(Cl)C=C(Cl)C=2OC=1C1C=CC(=C(C=1)NC(=O)C1=CC=CC=C1N(=O)=O)C,0000000000000000000000010000000001000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000010000100100000000000000000010000000010000001000100000000010000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000001100000001001000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000100100000000000000000000001001000000000000000000000000000000000000000010000010110000000100000000000000000000000000000010000000000000000110000001001000000000000000000000000001000000000000000000000000000000000000001000000000000001000100000000000000000001000000100000000101000000000000000000000000010000000000000000010010000000000000000000000000000001000000000101000000010000000000000000000100000000000000000000000000000000000000000001000000000000
mol428,C1(C2C=CC=CC=2C=CC=1OC(=O)C1=CC=CC2C=CC=CC1=2)/C=N/C1C=CC(=CC=1)C,0000000000000001000000000000000001000000000000000000000000000001100000000000000010000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000101000000000000000000000000110000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000001000000000000000010000010000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000110010000001000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000101000001000000000000000000000011000000000000000001000000000000001000000000000000100000000000010010000000000000000000000000000000000000000000000000100000000010000000000100000000000000000000000000000000000100000000000000000000
mol429,N1(C2=CC=CC=C2)C(=O)C(SC1=S)=CC1=CC=CC(=C1)C=C1SC(N(C2C=CC=CC=2)C1=O)=S,0001000000000001000000000100000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000010001000000000000000000100000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000001000000010000000000000000000000100000000010000000000000010000000000000000000000000010100000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000001000000000000000001100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000010000000000010001100000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000001000
mol430,C(=O)(OC1=CC=C(C=C1)/C=N/NC(=O)C1=CC=C(C=C1)C)CC1=CC=CC2C=CC=CC1=2,0000000000000001000000000100000001000000000000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000001000000001000100100000001000000000000000000000010000110000000000000000000000010000000000000000000000000000000000010000001000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000110000000000000000000000100000000000000000000110010000001000000000000100000011000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000001000000000001000000000001000001000000000000001000000000000000000000000000010010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000100010000000000
mol431,C1(COC2=C(C=C(C=C2)C(C)(C)C)O1)C(=O)NN=CC1C2C=CC=CC=2NC=1,0000000000010000000000000000000001000000000000000000000000000000101000000000000000000000001000000000000000000000001000010000000010000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000100001000000000000001000000010000000000000000000000000000000000011000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000010000110000000000000000000000000100000010000100000000000000000000000000000011000000000000000000000001000000001000000000000000000100000000000000000000000000011000000010000000000000000000000000001000001000001000010001000000000010000010000000000010000010000000000000100000000001010010000000000000000000000000000000100000100000000100000000000000000000000000000000000000000010000
mol432,N(=O)(=O)C1=CC=CC=C1N/C=C/C(=O)C1C=CC(=CC=1)OC,0000000000000000000000000000000101000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000010000000000000000000000001000000000010000001000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000001010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000001100000000000000010000110000000000000000000111100000001000000000000000001000000001000000000000000100000000000100000000000000000000000001000000000000000000000001000000100100000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000
mol433,C1(C(NCCCCCCCCCCCC)=O)=C(O)C2C=CC=CC=2N(CC=C)C1=O,0000000010000000000000000000000001000001000001000000000000000000100000000000000010000000000000000000000000000100000000010000000010000000000000000000000000000000000000000000000100000000000000000000010000100000000000010000100000000000000000000000000000000000000001000000000000000000000000000000001000000000000000000010000000000000000001000000001000000000000010000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000100000000000010000001000000000000000001000000000000000000000000000000000000000000001000000000000000000000001000010000000100001100000000000000000000000000001000000000000000000000000000010100000000000000100000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010100000100001000000000000000000000000000000000000000001001000000000000000000000000000000000010000010000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol434,C1(O)=C(C=CC=C1/C=N/NC(CCC1C=CC=CC=1)=O)O,0000000000000001001001000000000000000000011000000000000000000000101000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000001100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100100000000000000000000000000011000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000001000000000000000000000000000010000000000001000000000000000001000000000000000000000000000100000000100000000010000000000000000000000000000000000000000000000000000
mol435,N1(CCC2C=CC=CC1=2)C(=O)COC1C=CC=C(C)C=1,0000000000000001000000000000000101000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000010000001000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000010010000000000000000000000010000000000000000000000000000000001000000000010010000000000000001000000000001000000000000000000000000000000000000000000000000010000000000000000000000100000001000000000000000000000000000000000000000001000000000000011000000000010000000000010000010000000000000000000000000000000010000000010000000000000000000000000000000000000000000010000000000000000000000000000100010000000000
mol436,C(=O)(C/C(/C)=N/NC(COC1=CC(C)=C(C=C1Br)Br)=O)NC1C=CC=CC=1CC,0000000000000000000000000000000001000000010000000000000000100000100000000000000010000000000000000000000000000000000000001000000010000000000000000000000000000000000100000000000100000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000001010010100000010000001000000000000000110000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000100000000000000000000000100000000000000000010000000000000000000001000000000000000000000010010100000000000000000000000011010000000000000000000000000000000000000000000000100000000000000001000000000000001000000000000000000000000010000000000000001000000000000000000000000010000000000000000010000000000000000000000000000001000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol437,C1(C(OCCC2=CC=CC=C2)=O)C(C2=CC=C(C=C2)N(CC)CC)C2C(=O)CC(CC=2NC=1C)C1=CC=C(C=C1)OC,0000000000000100000001000000000001001000001000000000010000000000100000001000000010000000001000000000000000000000000000000000000000000010000000000101000000000000000000000000000100001000000000000000000000000000000100000001000000000001000000000000000000000001110000000000000000000000000000000000001001001000000100000010000000100000000000000000000000000000000010000000000000000000000000000000010000010000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000001000000000010000000000000000000010010000000000000000000100000001000100000000000000000000100000000000000000000000000010100000000000000000000000001000000000000000000000001000000000100000001000000000000000000000000000000010000000000010000000000000000000000000000000010000010000000000000000000000000001100000000000000100000000000000000000001000001000010000000010001
mol438,C1(C2C=CC=CC=2C=CC=1OC(=O)C1=CC=C(C=C1)C)/C=N/C1C=CC(=C(C)C=1)C,0000000000000000000000000000000001000000000000000000000000000001100000000000000010000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000110000000010000000000000000000000100000000000001000000000000000000000000000000000000000000001000000000000000100000000000000000000001000000000000000010000010000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000010000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000100000100000000000000000000110010000001000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000011000000000000000001001000000000001000000000010000100000000000010010000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000
mol439,C(=O)(C1CCN(CC1)CC1=CC=C(C=C1OC)OC)N1CCC(CC1)C,0000000000000000000000000000000001000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000000000000000000000000000000001000000000000000100000000000000000000100100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000110000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010100000000000000000000000000000000000000000010000000000000000000001100000001000000000000001000000000000000000000000011000000000000100100000000000000000000001000001000000000000000000000000000100000001000000000000000000000000011000000000000000010000000000000000000000000000000010000000010000000001101000000000000000000000000110000000000100000000000000000000000000000000010000
mol440,S(=O)(=O)(C1C=CC(=CC=1)NC(C)=O)N1C(C)(C)C=C(C2C=C(C)C=CC1=2)C,0000000000000000000001000000000001001000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000010001100000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000010100011100000100000000010000000000000000000000000000000000000001000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000010000000000000000100000000001000000000000000001000000000000000000000000000000000000000000000001000000110000001000000000000000000000000000000000001000001000000000000000000000000010000000000000001010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010001000000
mol441,C1(C2C=CC(=CC=2)OCCCCCC)N=CC(=CN=1)CCCCC,0000000000100100000000000000000001000000000000000000000000000000000000000000000010000000000000000000001000000000000000010000000000000000100000000000000000000000100000001000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000010000100000000000000001000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000001000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000001000000000000000001010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000
mol442,S1C(SCC2C=CC(=CC=2)OC)=NN=C1SCC(=O)NC1C=CC(=C(Cl)C=1)Cl,0000000000000000000000000000000001000000010000000000000000000000000000000000000010000000000000000000000000000000000010000000000010000000000010000000000000000000001000000000000000000000100000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000010000000000000010000000001000000000001000000000001000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000010000000000000000000000000000010000000000000000010000000000001000000000000010001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000010000001000000001000000000000000000010000000000000000000000100000001000100000000000000000000000000000001000000000000000000100000000001000010000000001000000000000000000000001000000000101000001000000000000000000000000010000000000000000010000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000010000000000000000
