mol,smiles,fingerprint
mol623,C(=O)(NC1=CC=C(C=C1)N(C)C(C)=O)C1=CC=CO1,0000000000000000010000000000000001000000001000000000011000000000100000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000001000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000010000000000000000000000000100000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000100001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000010000000000010000000010000000000000000000000000000000000000000000000100001000001000000000000000000000000000000000000000000000000000000001000100
mol624,N(C(COC1C=CC=CC=1)=O)C1=CC=C(C=C1O)CC1=CC=C(C(O)=C1)NC(COC1=CC=CC=C1)=O,0000000000000000000000000000000000000000010000000000000000000000100000000000000010000000000000000000001001000000000000000000000010000000000000000000000000000000000000010000000100000000000000001100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000010000000000000000000000000000000010000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000001000000000000001000000000001000000000000100000000000000001000000000000010000000000010000000000000000010000000000000000000000000000001000000000000000000010000000000000000000000000000010000010000000000000000000000000000000000000000000
mol625,C1(O)C(Br)=CC(=CC=1Br)/C=N/NC(CNC(=O)C1C=CC=C(F)C=1)=O,0000000000000001000000000000000000000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000010000100000000000000000000000000010000000000000000000000000000000000100000000000000000000000000010000000000000001000000001000100000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000010100000000000000000000000000000000000000100000000000010000000000000000000000000000100000000000000000000000000000000000000100010000000000000000000000000000000000000000100100001000000000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000001000001001000000000001000000000010000000000000000010000000000100000000000000000001000000000000000000000000000000000000100000000000000000000000100000000000000000000000100000000000000
mol626,C1(C2=CC=CO2)=NN=C(C2=CC=CC(=C2)NC(CC2=CC=C(C=C2)Cl)=O)O1,0000000000000001000000010000000000000000010000100000010000000000100000000000000010000000000000000000000000000000000000000100000010000000100010000000000000000000000000000000000000000000100000011000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000010001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000100000001000000000000000000000000000000000000000000000000000000000000010000010010000000000000000000000000000000000000000000100000000000000000000001000101000100000000000000001000000000000000000000000000100000100001000000000000001000100001000000000000000000000000000000001000000000000000000000000010000000000000000010000000110000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
mol627,C(=O)(C1C=CC(=CC=1)Cl)NCC(=O)N/N=C/C1=CC=C(C(I)=C1)OC,0000000000000000000000000100000001000000010000100000000000000000000000000000000010000000000000100000000000000000000000000000000010011000000000000000000000000000000000000000000010000000000000000000010000000000000000001000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000001000000001000000000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000010000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000010000000010000000010100000001000100000000000000000100110000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000101000001001000000000001000000000010000000000000000010000000000000000000000000000001000000000000000000000110000000000000000000000000000000000000000000000000000000000000100000000000000
mol628,C1(NC(CCC(OCC)=O)=O)SC2=C(CCCC2)C=1C(N)=O,0000100000000010000000000000000001000000011000000010000000000000000000000000000010000000000000000000000000000000000000000000000010000000000010000001000000000000001000000000000000000000000000000000000000000000000000101000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000001100000000000000000000000000000000000000000000010100110000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000010000000000000000000000001010000000000000000010010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001010000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000
mol629,C1(O)=C(I)C=C(C=C1I)/C=N/NC(CNC(=O)C1C=CC=C(F)C=1)=O,0000000000000001000000000000000001000000010000000000000000000000100000000000000010000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000010000100000000000000000000000000010000000000000000000000000000000000100000000000000000000000000010000000000000001000000001000000000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000100010000000000100000001000000000000000000000100100001000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000000100000000000000000001000000000000000000000010000000000000100000000000000000000000000000000000000000000000100000000000000
mol630,C1(O)(CC(=O)C=CC2=CC=CC=C2)C2C=C(Br)C=CC=2NC1=O,0000000000000000000000000000000101001000000000010000000000000000100000000010000010000000001000000000000000000000000000000000000100100100000000000000000000000000000000000000000100000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000010000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000010000000010001010000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000100000000000001000000100000000000000000010010000000000000010000000100000001000000000000000000000000000000000000000000000010100000000000010000000000100000000000000000000000000100000000000000
mol631,C(=O)(NNC(CCC(=O)NC1C=CC=C(Cl)C=1C)=O)[C@H]1CCCC[C@H]1C(O)=O,0000100000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000010000000010100000000000000000000000000000000000000001000000000100000000000000000010001000000000000000100000000000000000000000000000000000000000000000000000010100000001000000000000000000000010000000000000000010010000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000001000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100010000000000001000000000000000010000000010000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000001000000001000000000000000000000000000000000000000010010000000000000000000000001000001010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000
mol632,C1(NC(=O)C=CC2C=CC=CC=2)=NN=C(SC(C)C(=O)NC2C=CC(=CC=2)OCC)S1,0100000000000000000000000000000111000000000000000000010000000000100001000000000010000000000000000000001000000000000010000000000010000000001010000000010000000100001000000000000100000000000000010000100000000000000000100000000000000000000001000000000000000000000000000000000000000000000110000000001000000000000000000000000000100001010000000000000000000000000010000000000000000000001000000100011000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000100000000010000000000000000000000001000000010000000000110000000000000000000000100000001000000000000000000000001000000000000000000000000000000000000000001000000000000001000000000000000000000000000100000001000001000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000100000100000000
mol633,C1(O)C(OC)=CC(=CC=1Br)/C=N/NC(CNC(=O)C1=CC=CO1)=O,0000001000000000000000000000000001000000011000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000001000000000000000000000010000100000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000001000100000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000010000000000000000000000000000100000000000000000000000000001000000000001000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000001000000000000000000000000000010000010000000000000000000000000000000000100110000000000000000000000000000011010100000000000000000000000000000000000000000000000000000000100000000000000001001000000000000000000000000010000000101000001001000000000001000000000010000000000000000010000000010000000000000000000001000000000000000000000100000000000000000000000000000000000000100000000000100000000000100000000000000
mol634,C1(=CC=C(C(=O)NC2C=CC(=C(Cl)C=2)Cl)O1)N(=O)=O,0000000000010000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000100000011000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000010001100000000000000000100000000001000000000000000000000000000000000000000000000000000000000010000010010000001000000000000000000000000000000000000000000000000100000000001000100000000000000000000001000000000000000000000000000000000000001000000000000001000000000000000000000000000000100001000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000
mol635,N1(CC(=O)NN=C(C)C2=CC=CC=C2O)C2C=CC=CC=2N=C1,0000000000000000000000000000100001000000010001000000000000000000100000000100000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000100000000000100000000000000000000000001000000000100000000000000000000000000000000000001000000000000000000000000001100000000000000000000000000001000000000000000000000000000000001000010000000000000000000001000000000000000000000100000000000000000000001000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000100000000000000000000000011100010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000010010000000000000000000000000000000100000000000000000000000000000100100000000000000001000000
mol636,C1(C#N)C2CCCCC=2C(=NC=1SCCCC)C1C=CC=CC=1,0000100000000000000000000000000011000000000000000000000000000000100000100000000010000000001000000000000000000000100010000000000000000000100000000000000000000010000000000000000100000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000010000000000000000010000000000000010101100000100000000001100000000010000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000001000000001000000000001000000000100000000001000000000000000000000000000000000000000000100010000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol637,C(=O)(NCC(=O)N/N=C/C1C=C(OC)C=CC=1O)C1=CC=C(C(OC)=C1)OC,0000000000000000000000000000000001000000010000000000000000000000000000000000000010000000000000100000000000000000000000000000000010000100000010000000000000000000000000000000000000000000000000000000010001000010000000000000010000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000001000100000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000010000000000000000000000100000000000000000000000000000000001000000000000000000000000010000000000010100000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000100110000000000000000000000100000011000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000101000001001000000000001000000000010000000000000000010000000000000000000000000000001000000000000000000000101000000000010100000000000000000000000000000000000000000000000000000000000000
mol638,N1C(N2CCCC2)=NC(=NC=1N1CCCC1)NN=CC1C=C(Cl)C=C(Cl)C=1OCCOC1C=CC=CC=1,0000100000100100000000000000000000000000000000100000000000000000100000000000000010000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000100000000010000000000000001000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100001000000000000000000000010000010001000000000001000000000010000000000000000010000000000000000000010010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000100100010000000000000110000000000000000000000000001011000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000001000000000000001001000010010000000000000001000000100000000000000000000000000010000000010000000000000000000000000100000000000010000000000000000000000000000000000000000000000100
mol639,C(=O)(C1C=CC=C(F)C=1)NCC(=O)N/N=C/C1C=C(OC)C=CC=1O,0000000000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000010001000010000000000000000000000010000000000000000000000000000000000100000000000000000000000000010000000000000000000000001000100000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000000000001000000000000000000000000010000000000010100000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000100110001000000000000000000100000011000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000101000001001000000000001000000000010000000000000000010000000000100000000000000000001000000000000000000000001000000000010100000000000000000000000000000000000000000000000000000000000000
mol640,N(=O)(=O)C1C=CC(=CC=1)CC(=O)NCC(OC)=O,0000000000000000000000000000000001000000010000000000000000000000000000000000000010010000000000000000000000000000001000000000000010000000000000000000000000000000000000000001000000000000000000000001010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000010000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000100000000001000100000000000000000000001100000000000000100000000000000010000100000000000000001000000000000000000000000000000100100000001000000000000000000000000000000000000000000010000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol641,C(C#N)(=CC1C=CC(=CC=1)OCC(=O)NC1=CC=CC=C1C)C(=O)NC1CCCCC1,0010100000000000000000000100000001000000010000000000000100000000100000000000000010000000000000000000001000000000000000000000000010000000000000000100000000000000000000010000000100010000001000001000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000100000000000000000000000000000000010001000000100000000100000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000010000000100000000000001010000000000000000000110010000000000000000000100010001000000000000000000000000000000000000000000000000000000000000000101000000000010001000000000000000000000000000000000000000001000000000001010000000000000000000000000010010000000000000000000000000000001010000000000000000001000000000000000000000000000001000010000000000000000000000000000100000000010000
mol642,N(=O)(=O)C1C=CC(=C(C)C=1)NC(COC1=CC=C(C=C1)Cl)=O,0000000000000000000000000000000001000000010000100000000000000000000000000000000010000000000000000000001000000000000000000000000010000000000000000000000000000000000000010001000000000000000000001000000010000000000000001000000000000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000010010000000000000000100100000001000000000000000000000000001000000000000000000000000000000010000101000000000000001000000001000000000000000100000100000000001000000000000010000000000010000000000000000010000000000000000000000100000001000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000
mol643,C1(OC)=C(OC)C=C(C=C1OC)C(=O)NCC(=O)N/N=C/C1C=C(OC)C=CC=1O,0000000000000000000000000000000001000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000010001000010000000000000000000000000000000000000000001000000000000000100000000000000001000000000000000000000000000000000001000100000000001000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000000010000000000000000000000100000000000000000000000000000000001000000000000000000000000010000000000010000000000000010000000000000000000000000000000000010010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100110000000000000000000000100000011000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000101000001001000000000001000100000010000000000000000010000000000000000000000000000001000000000000000000000101000000000010100000000000000000000000000000000000000000000000000000000000000
mol644,N1(C2C=CC=CC=2SC2C=CC=CC1=2)C(=O)CN1CCOCC1,0000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100010000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000100000000000000000001000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000010000000000000000000000000010000010000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000010000000010000000010000000000000110000000000000000000000000000000000000000000000000000000000100000010001000
mol645,N1C2C=C(Cl)C=CC=2OC=1C1=CC=C(C(NC(=O)C=CC2C=CC=CC=2)=C1)C,0000000000000000000000010000000101000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000010000000100000000000000000010100000001000000000100000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001010000000000000000000000000010000000000100001000001000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000100100000000000000000000000001000000000000000000000000000000000000000010000010110000000100000000000000000000000000100010000000000000000000000000001000000000000000000000000000000000000000000000000000000000101000001000000000010001000100001000000000000001000100000000000001000000000000000000000000010010000000000000010010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000100000000
mol646,C1(=C(C=CC(=C1)N(=O)=O)OC1=CC=C(C=C1OCC)C=NNC(CNC1=CC=CC2=CC=CC=C12)=O)N(=O)=O,0000000000000001000000000100010001000000010000000000000000000001100000000000000010000000000000100000000000000000000000000000000010010000000000000000000000000000000000000001000100000000000000000000000110000000000000100000000000000000000001000000000000100000000000000000000000000000000000000000001000000000000001000000001000000000000001000000000000000000001010000000000000000000000000100000000010000000000000000000000010000000010010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000001000010000000000000000000001000000000000000000000110000000000000000000110000000111000000000000000000001000001000000000000000000000000000000010000100000000000001001000000000000000000000001000000100001000001001000000000001000000000010000100000010000010000000000000000000000100000001000000000000001000000100000000000000000000000000000000000000000000000000000000000000100000000000000
mol647,N(=C(C)C1=CC=C2C(OCCO2)=C1)NC(C1C=CN=CC=1)=O,0000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000100000000000000001000010010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000010000000010000010000000000000000100000000000000000000000000100000000000000000000000011000010000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000010000101000000000000000000000000010000010000000000010001000000000000000000000000000010000000000000100000000010000000000000000000000000000000000000000000000000000000000000000001000000
mol648,C1(C2=CC=CC=C2N=C2C=CC=CC=12)N[C@H](CC1C=CC=CC=1)C(O)=O,0100000000000000000000001000000000000000001000000000000000000000100000000100000110000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000001000000000000000000000010000000000000000000001001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000001000100000100000000000000000000000000000000000000000000000000000000000000000000001000000000000100100000001000000000000000001000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000
mol649,C(=O)(C1C=CC=C(F)C=1)NCC(=O)N/N=C/C1=CC=C(C(OCC)=C1)O,0000000000000001000000000100000001000000010000000000000000000000100000000000001010000000000000000000000000000000000000000000000010010000000000001000000000000000000000000000000000000000000000000000010000000000000000100000000000000010000001000000000000000000000000000100000000000000000000000000011000000000000001000000001000000000000000000000000000000000000010000100000000000000000000100000000000000000000000000000000010000000010010000000000000000000000100000000000100000000000000000000001000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000100110001000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000000100000000000000000001000000000000000000000100000000000000100000000000000000000000000000000000000000000000100000000000000
mol650,C(=O)(NC1=CC=C(C=C1)N(C)C(C)=O)N1CCOCC1,0000000000010000000000000000000001000000000000000000011000000000000000001000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000001000001000000000000000000000000000000000001000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000010000000000010000000000000000000000000000000010000000010000000000000110000000001000000000000000000000000100000000000000000000000000000001000100
mol651,N1C(=O)C(SC1=S)=CC1=CC=C(C(OC)=C1)OC(=O)C1=CC=CC(=C1)N(=O)=O,0001000000000001000000000100000001001000000000000000000000000000101000000000000000000000001000100100000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000010000000010000000000000000000000000001100000000000000000000001000000010000000000000000000000000000100010000000000000000000000000000000000000000010100100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000010000000000000000000000001000000100000000001110000000001000000000100000000001000000000000000000000000001000000000000000000000000000000010000000000000000001001000000000000000000000000000000100100000001000000000000000000000000010000000000000000010000000000000000000100100000000010000000100001000000100000000000000100000000000000000000000000000000000000000000000100000000001000
mol652,C(=O)(C1=CC=CC(C)=C1)N/N=C1\CCCCC\1,0010100000000001000000000000000101000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000100000001000000000000000000000000000000000000010000100000001000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000001000000000011000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000001000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000000000000000000000000000000100000000000001000000000000000000000000000000000000010000000000
mol653,C1(=CC2C=C(OC)C(=C(I)C=2)O)C(=O)NN(C2=CC=C(C=C2)F)C1=O,0000100000000000000000000000000001000000000000000000000000000000000000000000000000000000101000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000001000000000000000000000000000000010000000000000000000000000000000010000000000000100000000000000000000000000010000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000110001000000000000000000000000000000000000000000000000001000000100001100010000000000100000001000000000000000000000000110001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100001001001000000000000000000000000000010000100000001000000000000000000000000010001000000000000000000000000100000000000000000000000000000010000000000110001000000000000000000000000000000000000000000000100000000000100000000000000
mol654,C(=O)(C1C=CC=C(F)C=1)NCC(=O)N/N=C/C1=CC=CC(C)=C1O,0000000000000001000000000000000001000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010001100000000000000000000000000010000000000000000000000000000000000100000000000000000000000000010000000000000000000000001000000000000000000000000000000000000010000100000100000000000000100000000000000000000000000000000010000000000000000000000001000000000000000000000100000000000000000000001000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100010000000000000000010000000000000000000000100100011000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000001001000000000001001000000010000000000000000010000000000101000000000000000001000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000
mol655,C(=O)(C1C=CC=C(F)C=1)NCC(=O)N/N=C/C1=CC(Cl)=CC=C1O,0000000000000001000000000000000000000000010000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000100000000000000000000000000000001000000000000000000000000000000010001000000000000001000000000000010000000000000000000000000000000000100000000000000000000000000010000000000000000000000001000000000000000000000000000000000000010000110000000000000000000100000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000000000001000000000000000000000000000000000000010100000000000000000000000000000000001000000000000000010000100000000000000000000000000000000000000000000000000000000000000100010000000010000000000000000000000000000000100100001000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000001000001001000000000001000000000010000000000000000010000000000100000000000000000001000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000
mol656,C1(SC=C(C2=CC=CC=C2)N=1)NC(=O)C=CC(OCC)=O,0000000000000000000000000000000101000000000000000100000000000000100000000000000010000000000000000000000000000000000001000000000010000000100000000001000000000100000000000000000100000000000000100000000000000000000000100000000000000000000000001010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000110010001000000000000000000000001000000000100000000000001000000000000000000000000000000000000000001000000000000001000000010000000000000001000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000100000000
