mol,smiles,fingerprint
mol873,C(=O)(OC1=CC=C(C=C1)Cl)C1=CC(OC)=C(C(OC)=C1)OC,0000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000001000000000000000000000000000000001000000000000000000001000000000000000000100000000001000000000000000000000010000100000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000010000000001000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000100000001000000000000000010100000010000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000
mol874,N(=O)(=O)C1=CC=C(C=C1N/N=C/C1=CC=C(C(OC)=C1)O)Cl,0000000000000000000000000100000001010000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000010010000000000001000000000000000000001000001000000000000000000000010000010000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000010000100000000000000000000000000000010000000000000000000000000000000000010000000010000000000000000000000000000000000110000000000000000000110000000011000000000000000000000000001010000000000000000000000000000000000000000000000001001000000001000000000000000000000100101000001000000000000001000000000010000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000100000000000000
mol875,N12N=C(SC1=NC(=O)C(=CC1=CC=C(C(OC)=C1)OCCOC1=C(C)C=CC=C1C)C2=N)C,0001000000000101000000000100000001000000000000000000000000000000100000000000000010000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000010000000000000000000000000001000000000000000000001000000000010000000000000000000000000000000010000000000000100001000000000000000000000010100000000100000000001000000000000000010000000000000001000000000000000010000001000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000010000000000000000100000001100000000000000000110010000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000010001100000011000000000000000000000000010000000000000000000000100000000000000000000000000001110000010000001000100000000000000000000000000001000000000000000000000000000000000100000000001000
mol876,N(C1C(C)=CC=CC=1C)C(=O)C(NCCC(C)C)=O,0100000000000001000000000000000001000000000000000000100000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000001000100000000000000000000010000100000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000010000000000000000000000000001000000000000100000010000000000000000000000000000000000000000000001000000000000001000000000000000100000000000010000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000
mol877,C12CC(CCC=1NC1=C(C=CC=C1)C2=O)C(C)(C)C,0100000000000000000000000000000001000000000000000000000000000000100000001000000000000000001000000000000000000000001000010010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000001000000000010000000010000000000000000000000000100000000000010000000000000000001100000000000000000000010000100000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000010000000000000000000000000100000000000000000000000000000000000001000000100001000000000000000000000000000000001000000000000001000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000
mol878,C(=CC1C=CC=CC=1)(C(=O)N(C)CC1C=CC=CC=1)N1C=CC=CC1=O,0000000000000000000000000000000001000000001000000000000000000000100000000000010010000010000000000000000000000000000001000001000001000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000100000000000000000000010000000000000000000100000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000010000000000000000000000000000000000000000000100000000000000000000001000010001000100000000000000001000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000001100000000000000000000000000000010000000000010000000000000000000000010000000000000000010010000000000000000000000000000000000000100000000000000000000000000000000100000000000000
mol879,S1(=O)(=O)C2C=CC=CC=2C(OC2C=CC(=CC=2)CC)=N1,0000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000100000000000000000000000000000000000000100000100000000000000000000000100000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000100000000000000000000000000000100010000000000000100000001000000000000000000000000010000000000000000000000000000010000000000000000000000000000100010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000010000000000000000000000100000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000
mol880,C(=O)(C(=O)NCC1CCCO1)NC1C=CC=C(Cl)C=1Cl,0000100000000001000000000000000000000000000000000000000000000000100000001000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000010010000000000000000000000000000000000000010000010010000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000010000100001100000000000000000000000000000000000000010000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000010010100000000011000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000001000000000100001000000000000010000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000010000000000000000000000010000000000000000000000000000000000001000000010000
mol881,N1(CC)C(=O)C(SC1=S)=CC1=CC(Cl)=CC=C1OCC1C=CC(=CC=1)F,0000000000000000000000000000000101100000000000000000000000000000000000000000000010000000001000100100000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000011000000000000000000000000000000000000000000000000000000001000000010000000000001000000000000000100010000000000000000000000000000000000000000010000010000000000000000000000010000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000100010100000010000000000000001000000000000000001110001000000000000000000000000001000100000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000010000000000010001100000000000000000000000100000000000000000000000000000010000000000110000000000000100000000000000000000000000000000000000000000000000000000101000
mol882,C(=O)(N/N=C/C1=CC=CC=C1OCC1C=CC=CC=1Cl)C(=O)NC1C=CC=CC=1CC,0000000000000000000000000000000001000000000000000000000000000000100000001000000010000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000100000000001000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000001000000100000000000000000000000000010110000000001000000000000000000010000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000101000000000001000000000000000000000010000000000000000000000000000000000000000000000000000010000001010000000000001000000000000000000000110000000000000000000000000000011000000000000000000110000000000000000000000000000100000000000000001000000000000001000000000000000000000000000000000001000001000000000000001010000000000000000000000000010000000000000000000000000000001000000000000000000000100000000000000100000000000010000000000000000000000000000000000000000000000000
mol883,C1(SC2=CC=C(/C=N/C3=CC=C(C(C)=C3)C)O2)SC2=C(C=CC(=C2)N(=O)=O)N=1,0000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000001000000000000000000000000000000100000000000000000000000000000000000000000000001100000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000100100000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000010000000000000000000000000000000001000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000010000010000100000100000001000000000000000000100010000000000000000100000000011000000000100000000000000001000000000000000010000000000000010000100000000000000000000000000000000000000011000000100001000001001000000000001000000000010000100001000000000000000000000000000000100000000000000000000001000000000000000010000100000000000000000000000000100000000001000000100000000000000000
mol884,C(OC)(COC1C=CC(=CC=1)C=O)=O,0000000000000000000000000100000001000001000000000000000000000000000000000000000010000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010010000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000110000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000001000000000000010000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000001000000000000000010000000000000000000000010000100000000000000
mol885,C(=O)(NC1C=CC(=CC=1)OCCCCC)C1=CC=CS1,0000000000100110000000000000000001000000000000000000010000000000100000000000000110000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000011000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000100000000000001000000000000000000010000000000000000000000100010001000000000000000000000000000000000000000000000000000000000000000001010000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000010000010000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000
mol886,C1(C(=C(C)C=CC=1C(NCCC(OC)=O)=O)OCC1C=CC=CC=1)N(=O)=O,0000000010000010000000000000000001000000001000000000000000000000100100000000000011000000000000000000000000011000000000000000000010000000000000000000100000000000000000000001000100000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000010000011000100000000000000000000010000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000100000000010010000000000000000100000000001000100000000000000100000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000100100000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000100000010000100000
mol887,C1(N=C(OC)N=C(N(C)C)N=1)N(C#N)C(C)C(=O)N(C)C,0100000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000101000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000001010000000000100000010000000000000000000000000000000000000000000000000000000000000100000000100000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000010100001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000001000000000000000000000001000000000100000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000
mol888,C(=O)(C1C=CC(=CC=1)F)NC1=CC=C(C=C1)CCCC,0000000000000000000001000000000001000000000000000000010000000000000000000000000010000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000010000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000100010000000000000000000000100000000000000000000000001000000000000000000000000001000100000000000000000000000000000000000000001000000000000000000001010000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000010000010000000000100000000000000000000000000000000000000000000000001000000000000000000001001000000000000000000000000000000000000000000000
mol889,C1(=CC2C=C(Br)C=CC=2OC1=O)C(=O)NC1SC(=C(C2C=CC(=CC=2)C2C=CC=CC=2)N=1)CC,0000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000100000000000000010000100100000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000001000000000010000000010010000010000000000000100000000000000000011000000000000000000001000000100010000000000000000000010000000000000000000000000000000101000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000001000000000000000000000000010000010000000000000000001010000000000000000000000000100000000000000000000001010000000100000000000000000000000000000100000000100000000101000001000000000000001000000000000000000000001000000000000001101000000000000000000000000010000000000001000010010000000000001000000000000000000000000000000100000000000000000000000000100000000010000000000000000000000000000000000000000000000
mol890,N12CCN(C(CCCC(=O)C3C=C(C)C=CC1=3)C2=O)C(C1C=CC=CC=1)=O,0010110000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000100000000000000000000000001000100000010000000000000000000000000000100000000000000001000000000000100000100000010000000000000000000000000000000000000100010000101000000000000000000000000010000000000000000000000000000000000000000000100000000000100000001001000000000000000010000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000010000000000000001000000010001000000000000000000000000100000000000000000000000000000000000000000000000100000001000100000000000100000000000000000000000001000000000000000000000000010000000000000001010000000000000000000000000000000110000000010000000000000000000000000100000000000000000000000000000000000000000000000000010000010000
mol891,C1(N/N=C\C2C=CC=CC=2C=O)=C(Cl)C(Cl)=C(C(Cl)=N1)C#N,0000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000001000100000000000000010000000000000000000000000000000000000000000000100000000000000000000010001000000000001000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000010000000001000000000000000010101000000000000000001000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000010001000000000010000000000000000000100000000000001000000000000000011000000000000000000000000000010000001000000000000000000000000000100000000000000000000000000000000000000001000000000001000001000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000001000000000000
mol892,C1(OC)=C(OC)C=C(C=C1OC)C(=O)NCC1=CC=CN=C1,0000000000000000000100000000000001000000001000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000001000000000100000000000000001000000000000000000000000000000000000000000000000001000000000000000000000010000100000000000000001000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000001000000000000000000000000110000000000000000000000000010000000001000000000000100000000000010001000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000010000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000010000000000000001000001000000000000000000000000000110000001000000000000000000100000010000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000
mol893,S1(=O)(=O)C2C=C(C=CC=2C(N(C)/N=C/C2C=CC=C(OC)C=2O)=N1)N(=O)=O,0000000000000001000000000000000001000000000000000000000000000100100000100000000000000000000000000010000000000000000000000000000000000000000100000000000100000000000000000001000000000000000000000000000000110001000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100010000000000000000000001000000010000000000000000000000000000000000000000000000000000001000000000000000000000000010100000000100000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000110000000100000000000100000000011000000000000000000000000001100000000000000000000000000000010000100000000000000001000000000000000000000000000000100100000001000000000000001000000000010000010100000000000000000000001000000000100000001000000000000001000000100001000000000100000000000001000000000000000000001000000000000000000000000000
mol894,N1(C2=CC=CC(OC3=CC=C4C(=C3)C(=O)N(C4=O)C3C=CC=CC=3)=C2)C(=O)C2C(=CC(=CC=2)N(=O)=O)C1=O,0000000000000001000100000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000001000100000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000100000001000000000000000100000100010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000010000000000000000010000000000000010000000000000000000100100000001000010000000000000000000001000000000000000000000000000000010000100000000001000000000000000000001000000000000000100000000001000000000000000000000000010001000000000000000010000000000000000000100000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol895,C1(NC(=O)NC2C=CC(=CC=2)F)=NN=C(CCOCC)S1,0000000000000100000000000000000011000000000000000000010010000000000000000000000010000000001000000000000000000000000000000000000010000000000010000000000000000000001100000000000000000000000000010000000000000000000000100001000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000010000000000000000000101000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000100010000000000000000000000001000000010000000000010001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000011010000001000000000000000000000000000000000000000000000000
mol896,N(=O)(=O)C1C(O)=CC=C2CCCCC=12,0000100000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001100000000001000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000010000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000100000010000000000001000000000000000010000000000000010000000000000000000000000000000000000000010000000000
mol897,C12C3CCN(CC=3SC=1N=C(SCC(C1C=CC=CC=1)=O)N(C1C=CC=CC=1)C2=O)CCC1C=CC=CC=1,0000000000000000000001000100000000000000001000000000000000100000100000000000000010010000000000000000000000000000000010000100000000000000000000000000000000000000001000000000000100000000000000000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000010000100000001000000001000001000010000000000000000100000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000101000000100100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000001000001000000100000000100000000000000000000001000000000001000100000000000000001000000000000000000010000011000000000000000000000000001000001000100000000000000000001000000000000000001000000000001000000000000000000000000000000011000000000000000000000000000100010000000010000000000000000000000001100000001000000000000000000000000000100000000000000000000000000
mol898,C(=O)(N/N=C/C1C=CC(=CC=1)C)C(=O)NC1C(C)=CC=CC=1C,0000000000000001000000000100000001000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000001000000001000000000000000000000000000000000010010000000000100000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100010000000000000000000000000011000000000000000000010000000000000000000000000000000000000000000001000000100000001000000000000000000000000000000000001000001000000000000001000000000000000000000000000010010000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000
mol899,N(=O)(=O)C1C=CC=C(NC(=O)C=CC2=CC=CO2)C=1C,0000000000000001000000000000000101000000000000000000000000000000100000000000100000000000000000000000000000000000001000000000000010001000000000000000000000000100000010000001000000000000000000000000000010000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001010000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000001000000000000000000000100010000000000000000110000000001000000000000000000000000001010000000000000010000000000000000100001000000000000001000000000000000000000000000100100000000001000000000000000000000000000000000000000000010000000010000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000001000000000000000100000000
mol900,N1(C2C=CC=C(I)C=2)C(=O)C2C(=CC(=CC=2)OC2C=CC=C(C=2)N(=O)=O)C1=O,0000000000000001000100000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000100000001000000100000000100000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000001000000000000000100000010000000000000000000000000000000000000000000000000000000010000000000110000000000000000010000000000000010000000000000000000100100000001000010000000000000000000001000000000000000000000000100000010000000000000001000000000000000000001000000000000000100000000001000000000000000000000000010001000000000000000010000000000000000000100000000000000000010001000000010000000000000000000000000000000000000000000000000000000000000000000000000000
mol901,C(NCC1C=CC(=CC=1)F)(=S)NC1=CC=CC=C1F,0000000010000000000000000000000000000000000000000000000000000000100000000000000010000000001000000100000000000010000000000000000010000000000000000000000000000000000000000000000100000000000100000000010010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000001000000000000000000000000001000000000000000000000000001000100000001000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000000000000000000001000000000000100000000000000000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol902,C1(NNC(C)=O)=C(Cl)C(Cl)=C(C(Cl)=N1)C#N,0000000000000000000000000000000001000000000010000000000000000000000000000000000000001000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000001000000010000000010101000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000010000000000000010000000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000001000000000000000000000001000000000000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000
mol903,S(=O)(=O)(C1C=CC(=CC=1)C)N(C1=CC=CC(Cl)=C1)CC(=O)NC1=CC(C)=CC=C1OC,0000000000000001000000000000000001100000010000000000000000000000100000001000000010000000000000100000000000000000000000000000000010000001000000000000000000000000000001100000000000000000000000000000000010000000000000001100000000000000000100000000000001000000000000000000100000000000000000001000000000000000000000000000000100000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000001000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000011000000000000000000000000000000000010010000000000000000100000000011000000000000000000000000000000000000000000000000000000000000000001000010100000001000000010000000000000000000000000100000001000000000000000000000000010000010000000000010010000000000000000000000000101000000000000000000000100000000000000000000000000000000000000000000000000000000000100000010000000000
mol904,C(=O)(NCC1CCCO1)C1C=CC(=C(C)C=1)C,0000100000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000011000000000000000100000000000100000000000000000000000100000000000000000000000000000000000000000000000000000010000100000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000010000000000100010100000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000010000000000000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000010000
mol905,C(=O)(C(C1C=CC=CC=1)C1=CC=CC=C1)NCC1C=CC=NC=1,0100000000000000000100000000000000000000001000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000010000000000000000000001000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000001000000010000100000000001000001000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000100000000000000000000000000000000010000000000000001000000000000000000000000000000000010000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000
mol906,C1(NC2=CC=CC=C2Cl)C2C(C=CC=1N(=O)=O)=NC1(CCCCC1)N=2,0010100010000000000000000000000000001000000000010000000000000000100000000000000000001000000000000000000000000000000000000000000010000000001000000000000000000000000000000001000100000000000000000000000010000000000000000000000000000000000000000000000000000010100000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000001010000000011000000000001001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000010000000000001100010000000000000000000000010000000000000110000000001000000000000000000000000001000000000000000000010010000000000000000000000000000000000000000000000000000000000000100000000101000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000
mol907,N(C1=CC=C(C=N1)Br)C(OCC)=O,0000000000000000000000000000000001001000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000010000100000000000001000000100000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000100000000000000000000000000001000001000000010000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000010000000000000000000000000000000000000000000010010000000000000000000000000001010000010000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000
