i,j,tanimoto
mol349,mol897,0.08823529411764706
mol349,mol898,0.2898550724637681
mol349,mol899,0.15476190476190477
mol349,mol900,0.10112359550561797
mol349,mol901,0.1038961038961039
mol349,mol902,0.10256410256410256
mol349,mol903,0.34177215189873417
mol349,mol904,0.13924050632911392
mol349,mol905,0.11392405063291139
mol349,mol906,0.0989010989010989
mol349,mol907,0.16216216216216217
mol349,mol908,0.0898876404494382
mol349,mol909,0.17333333333333334
mol349,mol910,0.19387755102040816
mol349,mol911,0.17567567567567569
mol349,mol912,0.12790697674418605
mol349,mol913,0.13414634146341464
mol349,mol914,0.12987012987012986
mol349,mol915,0.45454545454545453
mol349,mol916,0.09859154929577464
mol349,mol917,0.2571428571428571
mol349,mol918,0.20454545454545456
mol349,mol919,0.15
mol349,mol920,0.2948717948717949
mol349,mol921,0.10112359550561797
mol349,mol922,0.16049382716049382
mol349,mol923,0.3287671232876712
mol349,mol924,0.15584415584415584
mol349,mol925,0.34285714285714286
mol349,mol926,0.19718309859154928
mol349,mol927,0.19767441860465115
mol349,mol928,0.21794871794871795
mol349,mol929,0.20833333333333334
mol349,mol930,0.19480519480519481
mol349,mol931,0.17142857142857143
mol349,mol932,0.189873417721519
mol349,mol933,0.09090909090909091
mol349,mol934,0.2948717948717949
mol349,mol935,0.33783783783783783
mol349,mol936,0.3116883116883117
mol349,mol937,0.21052631578947367
mol349,mol938,0.1111111111111111
mol349,mol939,0.1951219512195122
mol349,mol940,0.3170731707317073
mol349,mol941,0.1717171717171717
mol349,mol942,0.26582278481012656
mol349,mol943,0.23943661971830985
mol349,mol944,0.2926829268292683
mol349,mol945,0.13095238095238096
mol349,mol946,0.2597402597402597
mol349,mol947,0.1956521739130435
mol349,mol948,0.31645569620253167
mol349,mol949,0.19047619047619047
mol349,mol950,0.16666666666666666
mol349,mol951,0.15714285714285714
mol349,mol952,0.40540540540540543
mol349,mol953,0.11392405063291139
mol349,mol954,0.35526315789473684
mol349,mol955,0.17142857142857143
mol349,mol956,0.28735632183908044
mol349,mol957,0.21348314606741572
mol349,mol958,0.1643835616438356
mol349,mol959,0.2916666666666667
mol349,mol960,0.09375
mol349,mol961,0.18604651162790697
mol349,mol962,0.410958904109589
mol349,mol963,0.1686746987951807
mol349,mol964,0.27848101265822783
mol349,mol965,0.3380281690140845
mol349,mol966,0.2839506172839506
mol349,mol967,0.07608695652173914
mol349,mol968,0.16049382716049382
mol349,mol969,0.10526315789473684
mol349,mol970,0.1744186046511628
mol349,mol971,0.2
mol349,mol972,0.2692307692307692
mol349,mol973,0.38571428571428573
mol349,mol974,0.20253164556962025
mol349,mol975,0.10638297872340426
mol349,mol976,0.15942028985507245
mol349,mol977,0.12371134020618557
mol349,mol978,0.24691358024691357
mol349,mol979,0.13186813186813187
mol349,mol980,0.11494252873563218
mol349,mol981,0.058823529411764705
mol349,mol982,0.2
mol349,mol983,0.10344827586206896
mol349,mol984,0.14705882352941177
mol349,mol985,0.25675675675675674
mol349,mol986,0.16666666666666666
mol349,mol987,0.0759493670886076
mol349,mol988,0.3013698630136986
mol349,mol989,0.16666666666666666
mol349,mol990,0.4666666666666667
mol349,mol991,0.18421052631578946
mol349,mol992,0.15217391304347827
mol349,mol993,0.14457831325301204
mol349,mol994,0.16842105263157894
mol349,mol995,0.10256410256410256
mol349,mol996,0.2413793103448276
mol349,mol997,0.24390243902439024
mol349,mol998,0.22077922077922077
mol349,mol999,0.21739130434782608
mol349,mol1000,0.2911392405063291
mol350,mol351,0.2112676056338028
mol350,mol352,0.1411764705882353
mol350,mol353,0.17567567567567569
mol350,mol354,0.3793103448275862
mol350,mol355,0.1625
mol350,mol356,0.6909090909090909
mol350,mol357,0.19230769230769232
mol350,mol358,0.39344262295081966
mol350,mol359,0.8163265306122449
mol350,mol360,0.21621621621621623
mol350,mol361,0.18309859154929578
mol350,mol362,0.11688311688311688
mol350,mol363,0.27941176470588236
mol350,mol364,0.1791044776119403
mol350,mol365,0.1038961038961039
mol350,mol366,0.8888888888888888
mol350,mol367,0.18181818181818182
mol350,mol368,0.7346938775510204
mol350,mol369,0.2777777777777778
mol350,mol370,0.8888888888888888
mol350,mol371,0.1590909090909091
mol350,mol372,0.19480519480519481
mol350,mol373,0.19402985074626866
mol350,mol374,0.22535211267605634
mol350,mol375,0.2361111111111111
mol350,mol376,0.2112676056338028
mol350,mol377,0.22388059701492538
mol350,mol378,0.6792452830188679
mol350,mol379,0.16417910447761194
mol350,mol380,0.2465753424657534
mol350,mol381,0.14473684210526316
mol350,mol382,0.9090909090909091
mol350,mol383,0.11940298507462686
mol350,mol384,0.047058823529411764
mol350,mol385,0.3064516129032258
mol350,mol386,0.2653061224489796
mol350,mol387,0.27941176470588236
mol350,mol388,0.14814814814814814
mol350,mol389,0.10144927536231885
mol350,mol390,0.4406779661016949
mol350,mol391,0.2191780821917808
mol350,mol392,0.2054794520547945
mol350,mol393,0.34285714285714286
mol350,mol394,0.23333333333333334
mol350,mol395,0.2054794520547945
mol350,mol396,0.2222222222222222
mol350,mol397,0.3055555555555556
mol350,mol398,0.19696969696969696
mol350,mol399,0.39285714285714285
mol350,mol400,0.2608695652173913
mol350,mol401,0.32786885245901637
mol350,mol402,0.19148936170212766
mol350,mol403,0.2916666666666667
mol350,mol404,0.12658227848101267
mol350,mol405,0.19230769230769232
mol350,mol406,0.24358974358974358
mol350,mol407,0.30434782608695654
mol350,mol408,0.20270270270270271
mol350,mol409,0.20270270270270271
mol350,mol410,0.11594202898550725
mol350,mol411,0.17647058823529413
mol350,mol412,0.2191780821917808
mol350,mol413,0.2714285714285714
mol350,mol414,0.2236842105263158
mol350,mol415,0.18840579710144928
mol350,mol416,0.19736842105263158
mol350,mol417,0.18055555555555555
mol350,mol418,0.2222222222222222
mol350,mol419,0.20833333333333334
mol350,mol420,0.2236842105263158
mol350,mol421,0.25
mol350,mol422,0.3770491803278688
mol350,mol423,0.15625
mol350,mol424,0.2
mol350,mol425,0.13432835820895522
mol350,mol426,0.2328767123287671
mol350,mol427,0.12790697674418605
mol350,mol428,0.2537313432835821
mol350,mol429,0.1044776119402985
mol350,mol430,0.5614035087719298
mol350,mol431,0.189873417721519
mol350,mol432,0.208955223880597
mol350,mol433,0.14285714285714285
mol350,mol434,0.24193548387096775
mol350,mol435,0.22727272727272727
mol350,mol436,0.19736842105263158
mol350,mol437,0.14444444444444443
mol350,mol438,0.2753623188405797
mol350,mol439,0.14864864864864866
mol350,mol440,0.16666666666666666
mol350,mol441,0.21666666666666667
mol350,mol442,0.20270270270270271
mol350,mol443,0.25757575757575757
mol350,mol444,0.0975609756097561
mol350,mol445,0.2
mol350,mol446,0.18309859154929578
mol350,mol447,0.16666666666666666
mol350,mol448,0.17721518987341772
mol350,mol449,0.34328358208955223
mol350,mol450,0.2857142857142857
mol350,mol451,0.16393442622950818
mol350,mol452,0.3333333333333333
mol350,mol453,0.19718309859154928
mol350,mol454,0.11267605633802817
mol350,mol455,0.2608695652173913
mol350,mol456,0.1125
mol350,mol457,0.1917808219178082
mol350,mol458,0.1111111111111111
mol350,mol459,0.16666666666666666
mol350,mol460,0.19736842105263158
mol350,mol461,0.14084507042253522
mol350,mol462,0.19736842105263158
mol350,mol463,0.10526315789473684
mol350,mol464,0.22535211267605634
mol350,mol465,0.29508196721311475
mol350,mol466,0.296875
mol350,mol467,0.1875
mol350,mol468,0.1917808219178082
mol350,mol469,0.08536585365853659
mol350,mol470,0.3472222222222222
mol350,mol471,0.15
mol350,mol472,0.21621621621621623
mol350,mol473,0.2631578947368421
mol350,mol474,0.2
mol350,mol475,0.2028985507246377
mol350,mol476,0.1864406779661017
mol350,mol477,0.15492957746478872
mol350,mol478,0.26865671641791045
mol350,mol479,0.19444444444444445
mol350,mol480,0.2153846153846154
mol350,mol481,0.13636363636363635
mol350,mol482,0.39344262295081966
mol350,mol483,0.13043478260869565
mol350,mol484,0.16666666666666666
mol350,mol485,0.25
mol350,mol486,0.13095238095238096
mol350,mol487,0.19736842105263158
mol350,mol488,0.28169014084507044
mol350,mol489,0.273972602739726
mol350,mol490,0.14285714285714285
mol350,mol491,0.140625
mol350,mol492,0.17567567567567569
mol350,mol493,0.3333333333333333
mol350,mol494,0.45901639344262296
mol350,mol495,0.31666666666666665
mol350,mol496,0.11940298507462686
mol350,mol497,0.1791044776119403
mol350,mol498,0.24193548387096775
mol350,mol499,0.1506849315068493
mol350,mol500,0.2537313432835821
mol350,mol501,0.13333333333333333
mol350,mol502,0.19696969696969696
mol350,mol503,0.3
mol350,mol504,0.189873417721519
mol350,mol505,0.175
mol350,mol506,0.2878787878787879
mol350,mol507,0.5161290322580645
mol350,mol508,0.2054794520547945
mol350,mol509,0.208955223880597
mol350,mol510,0.4642857142857143
mol350,mol511,0.1095890410958904
mol350,mol512,0.21739130434782608
mol350,mol513,0.2711864406779661
mol350,mol514,0.0963855421686747
mol350,mol515,0.42105263157894735
mol350,mol516,0.5925925925925926
mol350,mol517,0.11666666666666667
mol350,mol518,0.0684931506849315
mol350,mol519,0.3793103448275862
mol350,mol520,0.16091954022988506
mol350,mol521,0.09090909090909091
mol350,mol522,0.1111111111111111
mol350,mol523,0.27419354838709675
mol350,mol524,0.14705882352941177
mol350,mol525,0.16923076923076924
mol350,mol526,0.14492753623188406
mol350,mol527,0.296875
mol350,mol528,0.25
mol350,mol529,0.2318840579710145
mol350,mol530,0.1323529411764706
mol350,mol531,0.21739130434782608
mol350,mol532,0.26666666666666666
mol350,mol533,0.22807017543859648
mol350,mol534,0.11475409836065574
mol350,mol535,0.2153846153846154
mol350,mol536,0.36363636363636365
mol350,mol537,0.41509433962264153
mol350,mol538,0.23809523809523808
mol350,mol539,0.1527777777777778
mol350,mol540,0.19718309859154928
mol350,mol541,0.21052631578947367
mol350,mol542,0.4528301886792453
mol350,mol543,0.17142857142857143
mol350,mol544,0.2923076923076923
mol350,mol545,0.07352941176470588
mol350,mol546,0.42105263157894735
mol350,mol547,0.19753086419753085
mol350,mol548,0.25757575757575757
mol350,mol549,0.125
mol350,mol550,0.11594202898550725
mol350,mol551,0.2875
mol350,mol552,0.11842105263157894
mol350,mol553,0.3188405797101449
mol350,mol554,0.23214285714285715
mol350,mol555,0.28169014084507044
mol350,mol556,0.3870967741935484
mol350,mol557,0.3283582089552239
mol350,mol558,0.09900990099009901
mol350,mol559,0.32
mol350,mol560,0.20253164556962025
mol350,mol561,0.20512820512820512
mol350,mol562,0.22058823529411764
mol350,mol563,0.14666666666666667
mol350,mol564,0.1
mol350,mol565,0.3333333333333333
mol350,mol566,0.27692307692307694
mol350,mol567,0.14084507042253522
mol350,mol568,0.21176470588235294
mol350,mol569,0.22784810126582278
mol350,mol570,0.18666666666666668
mol350,mol571,0.22033898305084745
mol350,mol572,0.2875
mol350,mol573,0.34375
mol350,mol574,0.1038961038961039
mol350,mol575,0.2608695652173913
mol350,mol576,0.22058823529411764
mol350,mol577,0.18461538461538463
mol350,mol578,0.23333333333333334
mol350,mol579,0.1780821917808219
mol350,mol580,0.11688311688311688
mol350,mol581,0.12345679012345678
mol350,mol582,0.2857142857142857
mol350,mol583,0.14102564102564102
mol350,mol584,0.26865671641791045
mol350,mol585,0.19444444444444445
mol350,mol586,0.2916666666666667
mol350,mol587,0.18823529411764706
mol350,mol588,0.18421052631578946
mol350,mol589,0.05063291139240506
mol350,mol590,0.2028985507246377
mol350,mol591,0.2631578947368421
mol350,mol592,0.14864864864864866
mol350,mol593,0.30303030303030304
mol350,mol594,0.21333333333333335
mol350,mol595,0.19318181818181818
mol350,mol596,0.3275862068965517
mol350,mol597,0.18055555555555555
mol350,mol598,0.25757575757575757
mol350,mol599,0.30666666666666664
mol350,mol600,0.36507936507936506
mol350,mol601,0.125
mol350,mol602,0.13924050632911392
mol350,mol603,0.18181818181818182
mol350,mol604,0.10606060606060606
mol350,mol605,0.1780821917808219
mol350,mol606,0.2608695652173913
mol350,mol607,0.16923076923076924
mol350,mol608,0.15873015873015872
mol350,mol609,0.2608695652173913
mol350,mol610,0.16393442622950818
mol350,mol611,0.23376623376623376
mol350,mol612,0.13432835820895522
mol350,mol613,0.29850746268656714
mol350,mol614,0.08333333333333333
mol350,mol615,0.28169014084507044
mol350,mol616,0.1935483870967742
mol350,mol617,0.2465753424657534
mol350,mol618,0.17105263157894737
mol350,mol619,0.3387096774193548
mol350,mol620,0.2903225806451613
mol350,mol621,0.23376623376623376
mol350,mol622,0.08928571428571429
mol350,mol623,0.171875
mol350,mol624,0.2459016393442623
mol350,mol625,0.2835820895522388
mol350,mol626,0.1282051282051282
mol350,mol627,0.3484848484848485
mol350,mol628,0.18840579710144928
mol350,mol629,0.2835820895522388
mol350,mol630,0.136986301369863
mol350,mol631,0.16216216216216217
mol350,mol632,0.2125
mol350,mol633,0.2916666666666667
mol350,mol634,0.16666666666666666
mol350,mol635,0.16901408450704225
mol350,mol636,0.09210526315789473
mol350,mol637,0.3283582089552239
mol350,mol638,0.189873417721519
mol350,mol639,0.2857142857142857
mol350,mol640,0.21666666666666667
mol350,mol641,0.25
mol350,mol642,0.23880597014925373
mol350,mol643,0.3088235294117647
mol350,mol644,0.12121212121212122
mol350,mol645,0.14814814814814814
mol350,mol646,0.23529411764705882
mol350,mol647,0.23076923076923078
mol350,mol648,0.140625
mol350,mol649,0.30985915492957744
mol350,mol650,0.13432835820895522
mol350,mol651,0.15476190476190477
mol350,mol652,0.27586206896551724
mol350,mol653,0.13157894736842105
mol350,mol654,0.2647058823529412
mol350,mol655,0.22535211267605634
mol350,mol656,0.16901408450704225
mol350,mol657,0.24358974358974358
mol350,mol658,0.2054794520547945
mol350,mol659,0.3220338983050847
mol350,mol660,0.2682926829268293
mol350,mol661,0.20270270270270271
mol350,mol662,0.25
mol350,mol663,0.21951219512195122
mol350,mol664,0.2692307692307692
mol350,mol665,0.15625
mol350,mol666,0.14492753623188406
mol350,mol667,0.21052631578947367
mol350,mol668,0.24691358024691357
mol350,mol669,0.18181818181818182
mol350,mol670,0.29508196721311475
mol350,mol671,0.2602739726027397
mol350,mol672,0.2535211267605634
mol350,mol673,0.3188405797101449
mol350,mol674,0.16129032258064516
mol350,mol675,0.26865671641791045
mol350,mol676,0.14285714285714285
mol350,mol677,0.275
mol350,mol678,0.19753086419753085
mol350,mol679,0.2777777777777778
mol350,mol680,0.1875
mol350,mol681,0.0958904109589041
mol350,mol682,0.2463768115942029
mol350,mol683,0.25
mol350,mol684,0.25675675675675674
mol350,mol685,0.21621621621621623
mol350,mol686,0.17777777777777778
mol350,mol687,0.25757575757575757
mol350,mol688,0.1917808219178082
mol350,mol689,0.16216216216216217
mol350,mol690,0.2911392405063291
mol350,mol691,0.19402985074626866
mol350,mol692,0.3384615384615385
mol350,mol693,0.13432835820895522
mol350,mol694,0.3442622950819672
mol350,mol695,0.12307692307692308
mol350,mol696,0.2345679012345679
mol350,mol697,0.15714285714285714
mol350,mol698,0.18309859154929578
mol350,mol699,0.3380281690140845
mol350,mol700,0.15492957746478872
mol350,mol701,0.5
mol350,mol702,0.17142857142857143
mol350,mol703,0.2714285714285714
mol350,mol704,0.19718309859154928
mol350,mol705,0.07142857142857142
mol350,mol706,0.22058823529411764
mol350,mol707,0.15714285714285714
mol350,mol708,0.3
mol350,mol709,0.25
mol350,mol710,0.3088235294117647
mol350,mol711,0.15789473684210525
mol350,mol712,0.3283582089552239
mol350,mol713,0.15714285714285714
mol350,mol714,0.34328358208955223
mol350,mol715,0.14942528735632185
mol350,mol716,0.28125
mol350,mol717,0.32727272727272727
mol350,mol718,0.11764705882352941
mol350,mol719,0.2835820895522388
mol350,mol720,0.22727272727272727
mol350,mol721,0.16901408450704225
mol350,mol722,0.21875
mol350,mol723,0.2727272727272727
mol350,mol724,0.13559322033898305
mol350,mol725,0.2222222222222222
mol350,mol726,0.2545454545454545
mol350,mol727,0.13095238095238096
mol350,mol728,0.2698412698412698
mol350,mol729,0.16666666666666666
mol350,mol730,0.140625
mol350,mol731,0.15151515151515152
mol350,mol732,0.25757575757575757
mol350,mol733,0.24561403508771928
mol350,mol734,0.26153846153846155
mol350,mol735,0.13253012048192772
mol350,mol736,0.29508196721311475
mol350,mol737,0.05970149253731343
mol350,mol738,0.20588235294117646
mol350,mol739,0.18181818181818182
mol350,mol740,0.2987012987012987
mol350,mol741,0.22033898305084745
mol350,mol742,0.15714285714285714
mol350,mol743,0.35384615384615387
mol350,mol744,0.11267605633802817
mol350,mol745,0.3230769230769231
mol350,mol746,0.3770491803278688
mol350,mol747,0.4
mol350,mol748,0.10526315789473684
mol350,mol749,0.36666666666666664
mol350,mol750,0.1095890410958904
mol350,mol751,0.3188405797101449
mol350,mol752,0.3181818181818182
mol350,mol753,0.3548387096774194
mol350,mol754,0.328125
mol350,mol755,0.1527777777777778
mol350,mol756,0.18571428571428572
mol350,mol757,0.14102564102564102
mol350,mol758,0.3333333333333333
mol350,mol759,0.423728813559322
mol350,mol760,0.2153846153846154
mol350,mol761,0.5094339622641509
mol350,mol762,0.273972602739726
mol350,mol763,0.125
mol350,mol764,0.13513513513513514
mol350,mol765,0.1724137931034483
mol350,mol766,0.35
mol350,mol767,0.1643835616438356
mol350,mol768,0.29577464788732394
mol350,mol769,0.2222222222222222
mol350,mol770,0.3125
mol350,mol771,0.2625
mol350,mol772,0.2361111111111111
mol350,mol773,0.14285714285714285
mol350,mol774,0.10526315789473684
mol350,mol775,0.2857142857142857
mol350,mol776,0.13793103448275862
mol350,mol777,0.20224719101123595
mol350,mol778,0.24242424242424243
mol350,mol779,0.21875
mol350,mol780,0.2537313432835821
mol350,mol781,0.21666666666666667
mol350,mol782,0.2857142857142857
mol350,mol783,0.21739130434782608
mol350,mol784,0.2647058823529412
mol350,mol785,0.16923076923076924
mol350,mol786,0.2857142857142857
mol350,mol787,0.1276595744680851
mol350,mol788,0.3
mol350,mol789,0.15714285714285714
mol350,mol790,0.15873015873015872
mol350,mol791,0.21875
mol350,mol792,0.22580645161290322
mol350,mol793,0.05084745762711865
mol350,mol794,0.08695652173913043
mol350,mol795,0.16176470588235295
mol350,mol796,0.20987654320987653
mol350,mol797,0.14492753623188406
mol350,mol798,0.10126582278481013
mol350,mol799,0.08771929824561403
mol350,mol800,0.14285714285714285
mol350,mol801,0.15714285714285714
mol350,mol802,0.12790697674418605
mol350,mol803,0.3877551020408163
mol350,mol804,0.14285714285714285
mol350,mol805,0.16129032258064516
mol350,mol806,0.18604651162790697
mol350,mol807,0.1875
mol350,mol808,0.17073170731707318
mol350,mol809,0.1111111111111111
mol350,mol810,0.15
mol350,mol811,0.16666666666666666
mol350,mol812,0.17721518987341772
mol350,mol813,0.1724137931034483
mol350,mol814,0.2054794520547945
mol350,mol815,0.14516129032258066
mol350,mol816,0.10344827586206896
mol350,mol817,0.15384615384615385
mol350,mol818,0.14516129032258066
mol350,mol819,0.1896551724137931
mol350,mol820,0.2
mol350,mol821,0.20270270270270271
mol350,mol822,0.17543859649122806
mol350,mol823,0.08333333333333333
mol350,mol824,0.13043478260869565
mol350,mol825,0.2
mol350,mol826,0.14545454545454545
mol350,mol827,0.1111111111111111
mol350,mol828,0.0958904109589041
mol350,mol829,0.1724137931034483
mol350,mol830,0.2
mol350,mol831,0.18461538461538463
mol350,mol832,0.17647058823529413
mol350,mol833,0.15492957746478872
mol350,mol834,0.23529411764705882
mol350,mol835,0.15625
mol350,mol836,0.11290322580645161
mol350,mol837,0.18032786885245902
mol350,mol838,0.18333333333333332
mol350,mol839,0.24615384615384617
mol350,mol840,0.22033898305084745
mol350,mol841,0.04819277108433735
mol350,mol842,0.1111111111111111
mol350,mol843,0.12307692307692308
mol350,mol844,0.2
mol350,mol845,0.14705882352941177
mol350,mol846,0.2236842105263158
mol350,mol847,0.19117647058823528
mol350,mol848,0.18181818181818182
mol350,mol849,0.14084507042253522
mol350,mol850,0.2537313432835821
mol350,mol851,0.2328767123287671
mol350,mol852,0.25757575757575757
mol350,mol853,0.23809523809523808
mol350,mol854,0.171875
mol350,mol855,0.13846153846153847
mol350,mol856,0.125
mol350,mol857,0.1267605633802817
mol350,mol858,0.4
mol350,mol859,0.24358974358974358
mol350,mol860,0.140625
mol350,mol861,0.21428571428571427
mol350,mol862,0.12222222222222222
mol350,mol863,0.23076923076923078
mol350,mol864,0.13924050632911392
mol350,mol865,0.16666666666666666
mol350,mol866,0.2
mol350,mol867,0.07692307692307693
mol350,mol868,0.1267605633802817
mol350,mol869,0.1527777777777778
mol350,mol870,0.17142857142857143
mol350,mol871,0.19767441860465115
mol350,mol872,0.2537313432835821
mol350,mol873,0.2
mol350,mol874,0.20833333333333334
mol350,mol875,0.16666666666666666
mol350,mol876,0.16129032258064516
mol350,mol877,0.08571428571428572
mol350,mol878,0.15942028985507245
mol350,mol879,0.1935483870967742
mol350,mol880,0.1232876712328767
mol350,mol881,0.19736842105263158
mol350,mol882,0.2714285714285714
mol350,mol883,0.13253012048192772
mol350,mol884,0.3333333333333333
mol350,mol885,0.25396825396825395
mol350,mol886,0.23943661971830985
mol350,mol887,0.08823529411764706
mol350,mol888,0.2982456140350877
mol350,mol889,0.12941176470588237
mol350,mol890,0.14102564102564102
mol350,mol891,0.125
mol350,mol892,0.21212121212121213
mol350,mol893,0.14285714285714285
mol350,mol894,0.125
mol350,mol895,0.2028985507246377
mol350,mol896,0.11475409836065574
mol350,mol897,0.11494252873563218
mol350,mol898,0.41509433962264153
mol350,mol899,0.136986301369863
mol350,mol900,0.12
mol350,mol901,0.14516129032258066
mol350,mol902,0.1076923076923077
mol350,mol903,0.21052631578947367
mol350,mol904,0.20634920634920634
mol350,mol905,0.13846153846153847
mol350,mol906,0.075
mol350,mol907,0.2
mol350,mol908,0.09210526315789473
mol350,mol909,0.12121212121212122
mol350,mol910,0.17045454545454544
mol350,mol911,0.15873015873015872
mol350,mol912,0.16901408450704225
mol350,mol913,0.234375
mol350,mol914,0.15873015873015872
mol350,mol915,0.30158730158730157
mol350,mol916,0.14285714285714285
mol350,mol917,0.45098039215686275
mol350,mol918,0.16455696202531644
mol350,mol919,0.14705882352941177
mol350,mol920,0.3384615384615385
mol350,mol921,0.1506849315068493
mol350,mol922,0.17647058823529413
mol350,mol923,0.27692307692307694
mol350,mol924,0.15384615384615385
mol350,mol925,0.23076923076923078
mol350,mol926,0.2033898305084746
mol350,mol927,0.2361111111111111
mol350,mol928,0.265625
mol350,mol929,0.1774193548387097
mol350,mol930,0.16417910447761194
mol350,mol931,0.23636363636363636
mol350,mol932,0.17647058823529413
mol350,mol933,0.13253012048192772
mol350,mol934,0.3181818181818182
mol350,mol935,0.19718309859154928
mol350,mol936,0.22535211267605634
mol350,mol937,0.2
mol350,mol938,0.2112676056338028
mol350,mol939,0.13513513513513514
mol350,mol940,0.5666666666666667
mol350,mol941,0.14606741573033707
mol350,mol942,0.30303030303030304
mol350,mol943,0.21311475409836064
mol350,mol944,0.2777777777777778
mol350,mol945,0.125
mol350,mol946,0.296875
mol350,mol947,0.14285714285714285
mol350,mol948,0.45161290322580644
mol350,mol949,0.14666666666666667
mol350,mol950,0.18309859154929578
mol350,mol951,0.11666666666666667
mol350,mol952,0.2857142857142857
mol350,mol953,0.13846153846153847
mol350,mol954,0.2714285714285714
mol350,mol955,0.3076923076923077
mol350,mol956,0.42028985507246375
mol350,mol957,0.16049382716049382
mol350,mol958,0.12698412698412698
mol350,mol959,0.2153846153846154
mol350,mol960,0.1375
mol350,mol961,0.15789473684210525
mol350,mol962,0.2535211267605634
mol350,mol963,0.16901408450704225
mol350,mol964,0.45
mol350,mol965,0.17391304347826086
mol350,mol966,0.30434782608695654
mol350,mol967,0.0759493670886076
mol350,mol968,0.14285714285714285
mol350,mol969,0.07058823529411765
mol350,mol970,0.17567567567567569
mol350,mol971,0.2054794520547945
mol350,mol972,0.49122807017543857
mol350,mol973,0.23880597014925373
mol350,mol974,0.17391304347826086
mol350,mol975,0.08433734939759036
mol350,mol976,0.13793103448275862
mol350,mol977,0.11764705882352941
mol350,mol978,0.5535714285714286
mol350,mol979,0.12658227848101267
mol350,mol980,0.12162162162162163
mol350,mol981,0.08571428571428572
mol350,mol982,0.17333333333333334
mol350,mol983,0.07894736842105263
mol350,mol984,0.1839080459770115
mol350,mol985,0.19696969696969696
mol350,mol986,0.2727272727272727
mol350,mol987,0.09230769230769231
mol350,mol988,0.15714285714285714
mol350,mol989,0.24193548387096775
mol350,mol990,0.2631578947368421
mol350,mol991,0.16923076923076924
mol350,mol992,0.19480519480519481
mol350,mol993,0.125
mol350,mol994,0.1686746987951807
mol350,mol995,0.125
mol350,mol996,0.20512820512820512
mol350,mol997,0.1891891891891892
mol350,mol998,0.19402985074626866
mol350,mol999,0.24050632911392406
mol350,mol1000,0.2571428571428571
mol351,mol352,0.2875
mol351,mol353,0.10714285714285714
mol351,mol354,0.13157894736842105
mol351,mol355,0.11235955056179775
mol351,mol356,0.17857142857142858
mol351,mol357,0.07608695652173914
mol351,mol358,0.10975609756097561
mol351,mol359,0.1875
mol351,mol360,0.12941176470588237
mol351,mol361,0.0975609756097561
mol351,mol362,0.12195121951219512
mol351,mol363,0.13414634146341464
mol351,mol364,0.13333333333333333
mol351,mol365,0.10975609756097561
mol351,mol366,0.19736842105263158
mol351,mol367,0.0898876404494382
mol351,mol368,0.16666666666666666
mol351,mol369,0.12643678160919541
mol351,mol370,0.28169014084507044
mol351,mol371,0.09090909090909091
mol351,mol372,0.10112359550561797
mol351,mol373,0.10256410256410256
mol351,mol374,0.10714285714285714
mol351,mol375,0.10465116279069768
mol351,mol376,0.10843373493975904
mol351,mol377,0.11392405063291139
mol351,mol378,0.25
mol351,mol379,0.10526315789473684
mol351,mol380,0.10227272727272728
mol351,mol381,0.12048192771084337
mol351,mol382,0.2
mol351,mol383,0.125
mol351,mol384,0.10465116279069768
mol351,mol385,0.12987012987012986
mol351,mol386,0.15254237288135594
mol351,mol387,0.13414634146341464
mol351,mol388,0.0967741935483871
mol351,mol389,0.09333333333333334
mol351,mol390,0.10975609756097561
mol351,mol391,0.14457831325301204
mol351,mol392,0.10588235294117647
mol351,mol393,0.0989010989010989
mol351,mol394,0.0958904109589041
mol351,mol395,0.10588235294117647
mol351,mol396,0.09302325581395349
mol351,mol397,0.0989010989010989
mol351,mol398,0.1643835616438356
mol351,mol399,0.12
mol351,mol400,0.14814814814814814
mol351,mol401,0.11538461538461539
mol351,mol402,0.08256880733944955
mol351,mol403,0.125
mol351,mol404,0.13095238095238096
mol351,mol405,0.13793103448275862
mol351,mol406,0.19767441860465115
mol351,mol407,0.12941176470588237
mol351,mol408,0.13095238095238096
mol351,mol409,0.1728395061728395
mol351,mol410,0.12162162162162163
mol351,mol411,0.11688311688311688
mol351,mol412,0.11764705882352941
mol351,mol413,0.13095238095238096
mol351,mol414,0.11235955056179775
mol351,mol415,0.11392405063291139
mol351,mol416,0.11494252873563218
mol351,mol417,0.07058823529411765
mol351,mol418,0.0641025641025641
mol351,mol419,0.06896551724137931
mol351,mol420,0.1
mol351,mol421,0.12345679012345678
mol351,mol422,0.18421052631578946
mol351,mol423,0.08108108108108109
mol351,mol424,0.125
mol351,mol425,0.18840579710144928
mol351,mol426,0.10344827586206896
mol351,mol427,0.10752688172043011
mol351,mol428,0.13924050632911392
mol351,mol429,0.2698412698412698
mol351,mol430,0.10465116279069768
mol351,mol431,0.12359550561797752
mol351,mol432,0.0875
mol351,mol433,0.09302325581395349
mol351,mol434,0.12162162162162163
mol351,mol435,0.12987012987012986
mol351,mol436,0.10227272727272728
mol351,mol437,0.11224489795918367
mol351,mol438,0.14634146341463414
mol351,mol439,0.10975609756097561
mol351,mol440,0.08433734939759036
mol351,mol441,0.09722222222222222
mol351,mol442,0.15853658536585366
mol351,mol443,0.12658227848101267
mol351,mol444,0.1566265060240964
