mol,smiles,fingerprint
mol460,C(=O)(C/C(/C)=N\NC(COC1C=C(C)C(=CC=1Br)Br)=O)NC1C(C)=CC=C(Cl)C=1,0000000000000000000000000000000001000000010000000000000000100000000000000000000010000000000000000001000000000000000000000000000010000000000000000000000000000000000101000000000000000000000000001000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000101000000000000000000000100000000000000000010000000110000000100000000000000000000000000010010100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000010000000000000001000000000000000000000000010000000000000000010000000000000000000000000000001000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol461,C1(=CC=C(C=C1N(=O)=O)Cl)C(=O)NC1=CC=CC(Cl)=C1C,0000000000000001000000000000000001000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001000001000000000000000000000000000010000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000001000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000010000000000001000000000000000000000000010000000000000000110000000001000000000000000000000000001000000000000000000000000000000000000001001000000000001000000001000000000000000000000100000000101000000000000000000000000010000000000000000010000000000000000000000000000000000000000000001000000010000000000000000000100000010000000000000000000000000000000000000000000000000
mol462,C(=O)(C/C(/C)=N\NC(COC1C=C(C)C(=CC=1Br)Br)=O)NC1=CC=C(C=C1C)Cl,0000000000000000000000000000000001000000010000000000000000100000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000101000000000000000000100000001000000010000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000000000000000000000000000000000000100010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000010000000000000000000000000000000000010010100000000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000001000000000000000110000000000000001000000000000000000000000010000000000000000010000000000000000000000000000001000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol463,S(C)(=O)(=O)N(C1=CC=CC=C1)C(C)C(=O)N1CCN(CC1)C1C=CC=CC=1F,0100000010000000000000000000000001000000000000000000000000000000100000001000000001000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000100100000000100001000000000000000000000000100000000000000000000000000000000000010100010000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000010001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000010000000000000000010000000010000000000000000000000000000000000000000010000001000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000000000000001000000001000000000000000000000000000000001000000000000000000000000000000010000000000010000000000101000000000000000000010000000010000000000000000000000000000000000000000000000000100000000000000000000010000000000000000
mol464,C1(=C2C=CC=CC2=CC=C1OC(=O)C1C=CC(=CC=1)Br)/C=N/C1C=CC=CC=1C,0000000000000000001000000000000001000000000000000000000000000001100000000000000010000000000000100000000010000000000000000000000000000100000000000100000000000000000000000000000100000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000001000000000000000010001010000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000001100000000000000000100000000000000000000000010000000000000000000000100000000000000000000110010000001000000000000000000011010000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000001000000000000000001001000000000001000000000000000000000000000010000000000000001000000000000000000000000000000000000100000000010000000000000000001000000000000000000000000000000000000000000000000
mol465,C1(C=C(C)C=CC=1C(C)C)OCC(=O)NN=CC=NNC(COC1=CC(C)=CC=C1C(C)C)=O,0100000000000000000000000000000001000000010000000000000000000000000000000000000010000010000100000000000000000000000000000100000010000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000100000000000000000000000000000000001001010000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000110010000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000100000101000000000000000000000000000000000001000001001000000000000000000000010000000000000000010000000000000000000000000000000000000000000000100000100000000000000000000000000000000010000000000000000000000000000000010000000000
mol466,C(=O)(OC1=CC=C(C=C1)/C=N/NC1C=CC=CC=1)CC1C=CC=C2C=CC=CC=12,0000000000000001000000000100000000000000100000000000000000000001100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000100100000001000000000000000000000010000010000000000000000000000000010000000000000000000000000000000010000001010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000110000000101000000000000100000011000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000001000000000001000000000001000001000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000
mol467,C(=O)(NC1=CC(=CC=C1C(OC)=O)C(OC)=O)C1C=CC=CC=1I,0000000000000000000000000000000001000000000000000000000000100000100100000100000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000100000000000000000100010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000011000000000000000000000000000000000100000101000000000000000000000000010000000000000000010000000000001000001000000000000000000000001000000000010001000000000000000100000000000000000000000000000000000000000000000000000000
mol468,C(=O)(NC1C=CC=CC=1)C/C(/C)=N\NC(COC1C=C(C)C(=CC=1Br)Br)=O,0000000000000000000000000000000001000000010000000000010000100000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000010000001000000000000000010000000000100000000000000000000010000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000000000000000010000000000000000000000000000000000000000000010010100100000000000000000000011010000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000010000000000000001000000000000000000000000010000000000000000010000000100000000000000000000000000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol469,C12OC3=C(C=CC(OC)=C3)C1=C(C(N)=C(C#N)C=2C1=CC=CC=C1F)C#N,0000000010000100000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000100000000000001000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000100000000001000000000000000000100010101000000010000000000000000000000000000000000000100000000000000000000000000100000000000000000100000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000010000010000000000000010001000000000100000000100001001000000000000000000000000000000000000000000000100000010100100000100000000000000000000000001000000000000000000000000100000001000000000000000000000000010000000000000000000000000000100000000000000001000000000000000000000000001000000000001000000000000000000000001000000000000000000000000000000000000000
mol470,C(=O)(NC1=CC=C(C(Cl)=C1)Cl)CC(=O)N/N=C/C1C=CC(=C(OC)C=1)OCC1C=CC(=CC=1)Br,0000000000000000000000000100000001000000010000000000000000000000000000000000100010000000000000100000000000010000000000000000000010010100000000000000000000000000000000000000000000000000100000010000000000100000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000010000000000001100000001000000000000010000000000000000000000010000000001000000000001000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000100000000000000000100000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000000000011010100000000000000100000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000101000001001000000000001000000000010000000000000000010000000100000001000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000100000
mol471,C(C(=O)C1C=CC(=CC=1)Br)=CN1CCCCC1,0010100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000100000010000000000000000000000100001000000000010000100000000000000000000000000000001010000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000001000000000000000010000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000
mol472,C1(=C2C=CC=CC2=CC=C1OC(=O)C1C=CC(=CC=1)Br)/C=N/C1C=CC(=C(C)C=1)C,0000000000000000000000000000000001000000000000000000000000000001100000000000000010000000000000100000000000000000000000000000000000000100000000000100000000000000000000000000000100000000000000000000000000110000000010000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000100000000000000000000001000000000000000010000010000110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000010000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000001100000000000000000100000000000000000000000010000000000000000100000100000000000000000000110010000001000000000000000000011010000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000011000000000000000001001000000000001000000000010000100000000000010000000000000001000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000
mol473,N1=C(C2C=CC(=CC=2)OCC)ON=C1C1=CC=C(C=C1)C,0000000000000000000000010000000001000000000000000000000000000000000001000000000010000000000000000000001000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000000101000000000010000000000000000100000000000000000000000000001000000000000000000000000000100000000000000000000000000000000010000100000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000010010000000000000000000101000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000001000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000
mol474,S(=O)(=O)(C1=CC=C(C=C1)C)N(CC(=O)NC1=CC=CN=C1)C1=CC=CC=C1OC,0000000000000000000100000000000001000000110000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000100000000000000010000000000000000000000000000000000000000000100000000000001000000000000000000100000000000000000000000000000000000000000000000000100000000000000000010000000000010000010000000000000000000001000000010000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000001000000000100000000000001001000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000010010000100000000000100000000001000000000000000000000000000000000000000000000000000000000000000001000010100000001000000010000000000000000000000000110000001000000000010000000000000000000010000000000010010000100000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000
mol475,C(=O)(NC1C=CC(=C(Cl)C=1)Cl)CC(=O)N/N=C/C1C=CC=C2C=CC=CC=12,0000000000010001000000000000000000000000010000000000000000000001100000000000100010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000100000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000011000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000100000000000000000000000000000011000000000000000000000000000000000000000000000010000000000000000001000000000000001000000000000000000000001000000000001000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
mol476,C1(C=NC2C=CC(=CC=2)CC2=CC=C(C=C2)N=CC2SC=CC=2C)SC=CC=1C,0000000000000010000000000000000001000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000110000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000100010000000000000000000000000011000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000001000000000000001000000000000000100000010000000000000000000000000000000000010000000000000001000000000000000010000000000000000000000000000000000000000000000100000000000000000000
mol477,C(=O)(NC(=S)NC1C=CC=CC=1OC)C1=CC(I)=CC=C1Cl,0000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000010100000000000010000000000010000010000000000000000000000000000000000000100000000100000000010000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000010000010000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000100000000000000000000010000000010100001000001000000000000000000000010000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000100000001000000000000000000000000010000000000000000010000000000000000000000000000000000010000000000000000110000000000000000000100000000000000000000000000000000000000100000000000000000
mol478,C1(OC)=C(OC)C=C(C=C1OC)/C=N/NC(=O)CC(=O)NC1C=CC(=C(Cl)C=1)Cl,0000000000000000000000000000000001000000010000000000000000000000000000000000100010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000000100000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000010000000000001000000001000000000000011000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000010001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000101000001001000000000001000100000010000000000000000010000000100000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000
mol479,C(/NC1=CC=C(C=C1)CC)(\NC1=NC(C)=CC(C)=N1)=N\C(=O)NC1C=CC(=C(Cl)C=1)Cl,0000000000000000000000000000000001000000000000000100010100000000000000000000000010000000000000000000000000000000000000000000000010000000100000100100000000000000000000000000000000000000100000010000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000001000000000000000100000000000000000000000000000010000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000011001000000000000000000000000000000000000000001000010000000000000000000000100000000000000000010000000010000001000000000000000000000000000000010000000010000000000000000011000100000100000000000000000000000000000000000000100100000000000001000000000000001000000000000000000000001000000000001000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol480,C(=O)(NC1C=CC(=C(Cl)C=1)Cl)CC(=O)N/N=C/C1=CC=CC=C1Cl,0000000000000000000000000000000000000000010000000000000000000000100000000000100010000000000000000000000000000000000000000000000010000000000000000000000000000000000000100001000100000000100000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000010000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000100000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000
mol481,S(=O)(=O)(C1=CC=C(C=C1)F)NC(C)CCC1=CC=CC=C1,0101000000000000000001000000000001000000001000000000000000000000100000000000000010000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000010000010010000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000100010000000000000000000000000000000000000000000000001000000000000000100000000001000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000
mol482,C(=O)(NC1C=CC(=C(Cl)C=1)Cl)CC(=O)N/N=C/C1C=CC(=CC=1)OCC,0000000000000000000000000100000001000000010000000000000000000000000001000000100010000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000100000010000000000000000000000100000000000000000000001000000000000000000000000000000001000000000000000000000001010000000000001000000001000100000000010000000000000000000000010000000001000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000100000011000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000
mol483,N1(CCN(CC1)C1C=CC=C(Cl)C=1)C(=O)CSC1=CC=CC=C1,0000000000000001000000000101000000000000000000000000000000000000100000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000100000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000010000000000000000000000000000000010000000000000000010010000000000000000000000000000000000000000000001000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000100000000000000001000001000100000000000000000000000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000100000000000000000000000100000000000000
mol484,C1(O)C(=CC=CC=1C=NC1C=CC=C(C)C=1)O,0000000000000001000000000000000101000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000010000000000000000001001000000000001000000000010000100000000000000000000000001000000000000000000000000000000000000000000000100010000100000000010000000000000000000001000000000000000000010000000000
mol485,C(=O)(N1CCN(CC1)C(OCC)=O)C(=O)NN=CC1=CC=CC=C1F,0000000010000000000000000000000001000000010000000000000000000000100000000000000010000010000000000000000000000000000000000000000010000000000000000001000000000000000000000000000101000000001000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000001000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000110011000000000000000000000000011000000000000010000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000001000001000000000000001000000000000000000000000000010000000000100000000000000000001010100000010000000000000000000000000100000000000000000000000100000000000000000000000000000000000000
mol486,C12C(=O)CC(CC=1N(C1CC(C)(C)CC(=O)C=1C2C1=CC(Cl)=CC=C1OCC1C=CC(=CC=1Cl)Cl)CC(O)=O)(C)C,0001000000100000000000000000000001001000000000001000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000001010000000000000001000000000000000000010000000000000000100000000000001000000000001000000000000000000000100000000000000000000000000100000000001000000000001000000100000010000000000100000000000000000000000000000010000000001000000000000000000000010100000000000000000000000000000000100010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000001000000010000000000000000000000000000000000000000000000000000010000001010000000000000000000001000000000000010000000000000000010001000000001000000000000000000100000100000000000000000000000000000000000100000000000000000001000000001000000000000000000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000010000100000100000000000000000010000000001000000000000000000000000000000000000000000010000
mol487,C1=C(Br)C(C)=CC(OCC(=O)N/N=C(\C)/CC(NCCC2C=CC=CC=2)=O)=C1Br,0000000000000000000001000000000001000000011000000000000000100000100000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000100000000000000001000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001010010000000000000001000000000000000010000000000100000000000000000000010000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000001000000000000000000010000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000001000000000100000000000000000000000100000000000000000010000000000000000100000000000000000000000000010010100000000000000000000000011010100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001000010000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000100100000000000000000000000000000010000000000000000100000000000000000001000000
mol488,C(=O)(NC1C=CC(=C(Cl)C=1)Cl)CC(=O)N/N=C/C1=CC=C(C(OC)=C1)OCCC,0000000000000100000000000100000001000000010000000000000000000000000000000000100010000000000000100000000000000000000000000000000010010000000000000000000000000000000000000000000000000000100000010000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000001010000000000001000000001000000000000010000000000000000000000010000000001000000000001000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000001010000000001001000000000000000000000000000000000101000001001000000000001000001000010000000000000000010000000100000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000
mol489,C(=O)(NC1=CC=C(C(Cl)=C1)Cl)CC(=O)N/N=C/C1C=CC(=C(OCC)C=1)OCC=C,0000000000000000000000000100000001000000010000000000000000000000000000000000100010000000000000100000000000000000000000000000000010010000000000001000000000000000000000000000000000000000100000010000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000001010000000000001000000001000000000000010000000001000000000000010000000001000000000001000000000000000000000000000000001000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000000000011000000000000000000001000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000100000000000000000000001000000100000000100000100000000000000000000000000000000000000000000000000000000000000100000000000000
mol490,N12N=C(SC1=NC(=O)C(=CC1C3=CC=CC=C3N(CCOC3=CC(C)=CC=C3C)C=1C)C2=N)CC,0001000000000100000000000000000001000000000001000000000000000000100000000000000110000010000000001000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000011000000000100000000000010000000000000000000100000000000000000010000001000000001000000000010000000000001000000000000000000010000000000000000001000000000000000010000010000000000100000000001000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000100000000000100000001000000000010000000110010000000000000000000000000001000000100000000100000000000000000000000000000000100000000000000100000000100100000100000000001000000000010000000001000000011000000000000000000000000010000000000000000000000000000000000000000000000000001010000010000001000101000000000000000000000000000000000000000010000000000000000000001010000001000
mol491,C(=S)(NC1=CC=C(C=C1)Cl)N1CCN(CC1)CC,0000000000000000000000000000000001100000000000100000010000000000000000000010000010000000000000000100000000000010000000000000000010000000000000000000000000000000010010000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000001000000000000001000000001000000000000000000000000001000001000000000000000100000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000
mol492,C1(=NNC(=O)C2=CC(=NN2)C)C2C=C(Br)C=CC=2N(C)C1=O,0001000000000000000000000000000001000000000000000000000000000000000000000010000000000000001000000000000000000000000000000100000010000100000000010000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010100000000100000001000000000000000010001000000000000000000000000000000000100010000000000001000000001000000010000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000010000000000000000000000000000000000000000000000010000000010000000000000000011010000000000000000000000000000000000000100000000000000000000000000000000000001001000000000000000000000000000000000000000001000000000000000000000000010001000000000001010000000000000001000000000000000000000000010000000010000000000000000000000000000000000010000101000000000000000000000000000000000000
mol493,C(=O)(NC1=CC=C(C(Cl)=C1)Cl)CC(=O)N/N=C/C1C=CC(=C(OCC)C=1)OCC1=CC=CC=C1,0000000000000000000000000100000001000000011000000000000000000000100000000000100010000000000000100000000000010000000000000000000010010000000000000000000000000000000000000000000100000000100000010000000000100000000000100000000000000000000001000000000000000000000000000000000000000000000000000000001010000000000001000000001000000000000010000000000000000000000010000000001000000000001000000000010000000000000000000001000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000110000000000000000000000000000011000100000000000000101000000000000000000000000000000000000000000001000000000001001000000000000000000000000000000000001000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000100000
