i,j,tanimoto
mol20,mol525,0.18518518518518517
mol20,mol526,0.1511627906976744
mol20,mol527,0.10752688172043011
mol20,mol528,0.12359550561797752
mol20,mol529,0.10526315789473684
mol20,mol530,0.1411764705882353
mol20,mol531,0.14285714285714285
mol20,mol532,0.21052631578947367
mol20,mol533,0.08433734939759036
mol20,mol534,0.1282051282051282
mol20,mol535,0.1511627906976744
mol20,mol536,0.13095238095238096
mol20,mol537,0.15853658536585366
mol20,mol538,0.18072289156626506
mol20,mol539,0.14444444444444443
mol20,mol540,0.11702127659574468
mol20,mol541,0.17894736842105263
mol20,mol542,0.1686746987951807
mol20,mol543,0.2289156626506024
mol20,mol544,0.2235294117647059
mol20,mol545,0.08139534883720931
mol20,mol546,0.16091954022988506
mol20,mol547,0.08333333333333333
mol20,mol548,0.11956521739130435
mol20,mol549,0.09782608695652174
mol20,mol550,0.1411764705882353
mol20,mol551,0.14953271028037382
mol20,mol552,0.10526315789473684
mol20,mol553,0.15625
mol20,mol554,0.12658227848101267
mol20,mol555,0.16842105263157894
mol20,mol556,0.16483516483516483
mol20,mol557,0.2111111111111111
mol20,mol558,0.11965811965811966
mol20,mol559,0.12264150943396226
mol20,mol560,0.08490566037735849
mol20,mol561,0.1875
mol20,mol562,0.14444444444444443
mol20,mol563,0.11578947368421053
mol20,mol564,0.10227272727272728
mol20,mol565,0.10476190476190476
mol20,mol566,0.19767441860465115
mol20,mol567,0.27848101265822783
mol20,mol568,0.1388888888888889
mol20,mol569,0.19387755102040816
mol20,mol570,0.1978021978021978
mol20,mol571,0.10843373493975904
mol20,mol572,0.12844036697247707
mol20,mol573,0.19101123595505617
mol20,mol574,0.15384615384615385
mol20,mol575,0.16304347826086957
mol20,mol576,0.15730337078651685
mol20,mol577,0.12790697674418605
mol20,mol578,0.13253012048192772
mol20,mol579,0.13978494623655913
mol20,mol580,0.17777777777777778
mol20,mol581,0.15625
mol20,mol582,0.1827956989247312
mol20,mol583,0.10101010101010101
mol20,mol584,0.16666666666666666
mol20,mol585,0.16483516483516483
mol20,mol586,0.15306122448979592
mol20,mol587,0.1308411214953271
mol20,mol588,0.2222222222222222
mol20,mol589,0.08421052631578947
mol20,mol590,0.1839080459770115
mol20,mol591,0.1836734693877551
mol20,mol592,0.16666666666666666
mol20,mol593,0.16483516483516483
mol20,mol594,0.14432989690721648
mol20,mol595,0.11607142857142858
mol20,mol596,0.11494252873563218
mol20,mol597,0.1797752808988764
mol20,mol598,0.1839080459770115
mol20,mol599,0.1346153846153846
mol20,mol600,0.19101123595505617
mol20,mol601,0.08235294117647059
mol20,mol602,0.1111111111111111
mol20,mol603,0.1935483870967742
mol20,mol604,0.12048192771084337
mol20,mol605,0.11578947368421053
mol20,mol606,0.11458333333333333
mol20,mol607,0.10344827586206896
mol20,mol608,0.13414634146341464
mol20,mol609,0.11458333333333333
mol20,mol610,0.16666666666666666
mol20,mol611,0.18556701030927836
mol20,mol612,0.12941176470588237
mol20,mol613,0.10309278350515463
mol20,mol614,0.11363636363636363
mol20,mol615,0.20652173913043478
mol20,mol616,0.189873417721519
mol20,mol617,0.1326530612244898
mol20,mol618,0.17204301075268819
mol20,mol619,0.10752688172043011
mol20,mol620,0.21951219512195122
mol20,mol621,0.18556701030927836
mol20,mol622,0.0945945945945946
mol20,mol623,0.10465116279069768
mol20,mol624,0.1566265060240964
mol20,mol625,0.11578947368421053
mol20,mol626,0.09090909090909091
mol20,mol627,0.17204301075268819
mol20,mol628,0.12087912087912088
mol20,mol629,0.1276595744680851
mol20,mol630,0.17045454545454544
mol20,mol631,0.15217391304347827
mol20,mol632,0.13592233009708737
mol20,mol633,0.16494845360824742
mol20,mol634,0.10227272727272728
mol20,mol635,0.11956521739130435
mol20,mol636,0.14444444444444443
mol20,mol637,0.2111111111111111
mol20,mol638,0.14
mol20,mol639,0.15789473684210525
mol20,mol640,0.13414634146341464
mol20,mol641,0.17346938775510204
mol20,mol642,0.13186813186813187
mol20,mol643,0.18478260869565216
mol20,mol644,0.13253012048192772
mol20,mol645,0.1188118811881188
mol20,mol646,0.14678899082568808
mol20,mol647,0.1111111111111111
mol20,mol648,0.12048192771084337
mol20,mol649,0.16494845360824742
mol20,mol650,0.09090909090909091
mol20,mol651,0.23157894736842105
mol20,mol652,0.175
mol20,mol653,0.15217391304347827
mol20,mol654,0.13978494623655913
mol20,mol655,0.11458333333333333
mol20,mol656,0.17045454545454544
mol20,mol657,0.13592233009708737
mol20,mol658,0.1134020618556701
mol20,mol659,0.13953488372093023
mol20,mol660,0.14814814814814814
mol20,mol661,0.12371134020618557
mol20,mol662,0.2
mol20,mol663,0.15384615384615385
mol20,mol664,0.1782178217821782
mol20,mol665,0.11904761904761904
mol20,mol666,0.1
mol20,mol667,0.14285714285714285
mol20,mol668,0.18627450980392157
mol20,mol669,0.15294117647058825
mol20,mol670,0.13793103448275862
mol20,mol671,0.15463917525773196
mol20,mol672,0.17204301075268819
mol20,mol673,0.16842105263157894
mol20,mol674,0.10843373493975904
mol20,mol675,0.19318181818181818
mol20,mol676,0.09523809523809523
mol20,mol677,0.1619047619047619
mol20,mol678,0.13592233009708737
mol20,mol679,0.19148936170212766
mol20,mol680,0.12941176470588237
mol20,mol681,0.1111111111111111
mol20,mol682,0.13978494623655913
mol20,mol683,0.12244897959183673
mol20,mol684,0.13
mol20,mol685,0.12244897959183673
mol20,mol686,0.14545454545454545
mol20,mol687,0.11956521739130435
mol20,mol688,0.16304347826086957
mol20,mol689,0.19101123595505617
mol20,mol690,0.18446601941747573
mol20,mol691,0.20481927710843373
mol20,mol692,0.18888888888888888
mol20,mol693,0.11627906976744186
mol20,mol694,0.13333333333333333
mol20,mol695,0.13414634146341464
mol20,mol696,0.12149532710280374
mol20,mol697,0.16091954022988506
mol20,mol698,0.15555555555555556
mol20,mol699,0.12745098039215685
mol20,mol700,0.14606741573033707
mol20,mol701,0.1717171717171717
mol20,mol702,0.18604651162790697
mol20,mol703,0.14736842105263157
mol20,mol704,0.19318181818181818
mol20,mol705,0.09195402298850575
mol20,mol706,0.13186813186813187
mol20,mol707,0.14772727272727273
mol20,mol708,0.11363636363636363
mol20,mol709,0.16666666666666666
mol20,mol710,0.14736842105263157
mol20,mol711,0.14893617021276595
mol20,mol712,0.1595744680851064
mol20,mol713,0.20238095238095238
mol20,mol714,0.14583333333333334
mol20,mol715,0.1111111111111111
mol20,mol716,0.10869565217391304
mol20,mol717,0.12048192771084337
mol20,mol718,0.11650485436893204
mol20,mol719,0.16483516483516483
mol20,mol720,0.1348314606741573
mol20,mol721,0.10752688172043011
mol20,mol722,0.13953488372093023
mol20,mol723,0.18181818181818182
mol20,mol724,0.10126582278481013
mol20,mol725,0.10204081632653061
mol20,mol726,0.17105263157894737
mol20,mol727,0.21052631578947367
mol20,mol728,0.12359550561797752
mol20,mol729,0.19047619047619047
mol20,mol730,0.17721518987341772
mol20,mol731,0.12941176470588237
mol20,mol732,0.14444444444444443
mol20,mol733,0.1375
mol20,mol734,0.10869565217391304
mol20,mol735,0.46153846153846156
mol20,mol736,0.1
mol20,mol737,0.04597701149425287
mol20,mol738,0.12087912087912088
mol20,mol739,0.1935483870967742
mol20,mol740,0.14285714285714285
mol20,mol741,0.13580246913580246
mol20,mol742,0.1348314606741573
mol20,mol743,0.16129032258064516
mol20,mol744,0.11235955056179775
mol20,mol745,0.20454545454545456
mol20,mol746,0.2235294117647059
mol20,mol747,0.15555555555555556
mol20,mol748,0.14285714285714285
mol20,mol749,0.14606741573033707
mol20,mol750,0.08602150537634409
mol20,mol751,0.1326530612244898
mol20,mol752,0.17582417582417584
mol20,mol753,0.16853932584269662
mol20,mol754,0.14130434782608695
mol20,mol755,0.1839080459770115
mol20,mol756,0.19767441860465115
mol20,mol757,0.17204301075268819
mol20,mol758,0.16129032258064516
mol20,mol759,0.14285714285714285
mol20,mol760,0.25316455696202533
mol20,mol761,0.1111111111111111
mol20,mol762,0.1188118811881188
mol20,mol763,0.09523809523809523
mol20,mol764,0.13043478260869565
mol20,mol765,0.14285714285714285
mol20,mol766,0.1348314606741573
mol20,mol767,0.15384615384615385
mol20,mol768,0.14285714285714285
mol20,mol769,0.1368421052631579
mol20,mol770,0.20930232558139536
mol20,mol771,0.18627450980392157
mol20,mol772,0.17204301075268819
mol20,mol773,0.13580246913580246
mol20,mol774,0.10638297872340426
mol20,mol775,0.15789473684210525
mol20,mol776,0.14666666666666667
mol20,mol777,0.13392857142857142
mol20,mol778,0.1724137931034483
mol20,mol779,0.1951219512195122
mol20,mol780,0.13043478260869565
mol20,mol781,0.10714285714285714
mol20,mol782,0.1744186046511628
mol20,mol783,0.16853932584269662
mol20,mol784,0.15217391304347827
mol20,mol785,0.12941176470588237
mol20,mol786,0.18823529411764706
mol20,mol787,0.5
mol20,mol788,0.12643678160919541
mol20,mol789,0.08602150537634409
mol20,mol790,0.17721518987341772
mol20,mol791,0.11363636363636363
mol20,mol792,0.1566265060240964
mol20,mol793,0.10810810810810811
mol20,mol794,0.06060606060606061
mol20,mol795,0.05319148936170213
mol20,mol796,0.20408163265306123
mol20,mol797,0.11235955056179775
mol20,mol798,0.10309278350515463
mol20,mol799,0.1232876712328767
mol20,mol800,0.12195121951219512
mol20,mol801,0.09782608695652174
mol20,mol802,0.25806451612903225
mol20,mol803,0.14285714285714285
mol20,mol804,0.16129032258064516
mol20,mol805,0.10843373493975904
mol20,mol806,0.1619047619047619
mol20,mol807,0.12941176470588237
mol20,mol808,0.11538461538461539
mol20,mol809,0.08433734939759036
mol20,mol810,0.1125
mol20,mol811,0.13924050632911392
mol20,mol812,0.18947368421052632
mol20,mol813,0.1282051282051282
mol20,mol814,0.18681318681318682
mol20,mol815,0.10975609756097561
mol20,mol816,0.1485148514851485
mol20,mol817,0.11764705882352941
mol20,mol818,0.0963855421686747
mol20,mol819,0.1125
mol20,mol820,0.17307692307692307
mol20,mol821,0.18478260869565216
mol20,mol822,0.16
mol20,mol823,0.07692307692307693
mol20,mol824,0.12643678160919541
mol20,mol825,0.18181818181818182
mol20,mol826,0.136986301369863
mol20,mol827,0.125
mol20,mol828,0.0989010989010989
mol20,mol829,0.11392405063291139
mol20,mol830,0.1951219512195122
mol20,mol831,0.19753086419753085
mol20,mol832,0.5384615384615384
mol20,mol833,0.14606741573033707
mol20,mol834,0.11827956989247312
mol20,mol835,0.11904761904761904
mol20,mol836,0.14102564102564102
mol20,mol837,0.12195121951219512
mol20,mol838,0.1375
mol20,mol839,0.12222222222222222
mol20,mol840,0.15
mol20,mol841,0.08080808080808081
mol20,mol842,0.125
mol20,mol843,0.13414634146341464
mol20,mol844,0.16666666666666666
mol20,mol845,0.1951219512195122
mol20,mol846,0.0970873786407767
mol20,mol847,0.1348314606741573
mol20,mol848,0.18072289156626506
mol20,mol849,0.14772727272727273
mol20,mol850,0.11827956989247312
mol20,mol851,0.12244897959183673
mol20,mol852,0.11956521739130435
mol20,mol853,0.15294117647058825
mol20,mol854,0.11764705882352941
mol20,mol855,0.09302325581395349
mol20,mol856,0.21686746987951808
mol20,mol857,0.13636363636363635
mol20,mol858,0.11494252873563218
mol20,mol859,0.17
mol20,mol860,0.14814814814814814
mol20,mol861,0.18446601941747573
mol20,mol862,0.5125
mol20,mol863,0.13636363636363635
mol20,mol864,0.14583333333333334
mol20,mol865,0.14432989690721648
mol20,mol866,0.16666666666666666
mol20,mol867,0.15555555555555556
mol20,mol868,0.1111111111111111
mol20,mol869,0.2716049382716049
mol20,mol870,0.2
mol20,mol871,0.24242424242424243
mol20,mol872,0.16853932584269662
mol20,mol873,0.19480519480519481
mol20,mol874,0.12631578947368421
mol20,mol875,0.24210526315789474
mol20,mol876,0.12195121951219512
mol20,mol877,0.1566265060240964
mol20,mol878,0.14942528735632185
mol20,mol879,0.13253012048192772
mol20,mol880,0.10869565217391304
mol20,mol881,0.16842105263157894
mol20,mol882,0.17204301075268819
mol20,mol883,0.08571428571428572
mol20,mol884,0.14285714285714285
mol20,mol885,0.17857142857142858
mol20,mol886,0.17391304347826086
mol20,mol887,0.11904761904761904
mol20,mol888,0.16049382716049382
mol20,mol889,0.1485148514851485
mol20,mol890,0.1978021978021978
mol20,mol891,0.08602150537634409
mol20,mol892,0.21951219512195122
mol20,mol893,0.13725490196078433
mol20,mol894,0.10989010989010989
mol20,mol895,0.14444444444444443
mol20,mol896,0.07317073170731707
mol20,mol897,0.13592233009708737
mol20,mol898,0.10465116279069768
mol20,mol899,0.10752688172043011
mol20,mol900,0.08333333333333333
mol20,mol901,0.10975609756097561
mol20,mol902,0.06976744186046512
mol20,mol903,0.17894736842105263
mol20,mol904,0.17073170731707318
mol20,mol905,0.16049382716049382
mol20,mol906,0.10416666666666667
mol20,mol907,0.1794871794871795
mol20,mol908,0.11956521739130435
mol20,mol909,0.11904761904761904
mol20,mol910,0.1941747572815534
mol20,mol911,0.2236842105263158
mol20,mol912,0.13186813186813187
mol20,mol913,0.13793103448275862
mol20,mol914,0.13414634146341464
mol20,mol915,0.2
mol20,mol916,0.13513513513513514
mol20,mol917,0.13253012048192772
mol20,mol918,0.15463917525773196
mol20,mol919,0.12643678160919541
mol20,mol920,0.12631578947368421
mol20,mol921,0.11827956989247312
mol20,mol922,0.13636363636363635
mol20,mol923,0.21176470588235294
mol20,mol924,0.10465116279069768
mol20,mol925,0.2345679012345679
mol20,mol926,0.21333333333333335
mol20,mol927,0.14736842105263157
mol20,mol928,0.18823529411764706
mol20,mol929,0.14814814814814814
mol20,mol930,0.13953488372093023
mol20,mol931,0.08641975308641975
mol20,mol932,0.16279069767441862
mol20,mol933,0.09615384615384616
mol20,mol934,0.17582417582417584
mol20,mol935,0.20689655172413793
mol20,mol936,0.13829787234042554
mol20,mol937,0.053763440860215055
mol20,mol938,0.17777777777777778
mol20,mol939,0.11827956989247312
mol20,mol940,0.12871287128712872
mol20,mol941,0.18446601941747573
mol20,mol942,0.13978494623655913
mol20,mol943,0.22077922077922077
mol20,mol944,0.14285714285714285
mol20,mol945,0.12222222222222222
mol20,mol946,0.17045454545454544
mol20,mol947,0.10476190476190476
mol20,mol948,0.12244897959183673
mol20,mol949,0.15217391304347827
mol20,mol950,0.20930232558139536
mol20,mol951,0.10126582278481013
mol20,mol952,0.2222222222222222
mol20,mol953,0.16049382716049382
mol20,mol954,0.2111111111111111
mol20,mol955,0.17333333333333334
mol20,mol956,0.102803738317757
mol20,mol957,0.16326530612244897
mol20,mol958,0.10975609756097561
mol20,mol959,0.1
mol20,mol960,0.11
mol20,mol961,0.1368421052631579
mol20,mol962,0.17204301075268819
mol20,mol963,0.1839080459770115
mol20,mol964,0.17582417582417584
mol20,mol965,0.16091954022988506
mol20,mol966,0.15789473684210525
mol20,mol967,0.15384615384615385
mol20,mol968,0.16279069767441862
mol20,mol969,0.24719101123595505
mol20,mol970,0.11458333333333333
mol20,mol971,0.16129032258064516
mol20,mol972,0.11702127659574468
mol20,mol973,0.11956521739130435
mol20,mol974,0.14772727272727273
mol20,mol975,0.12244897959183673
mol20,mol976,0.14666666666666667
mol20,mol977,0.15
mol20,mol978,0.16304347826086957
mol20,mol979,0.09
mol20,mol980,0.10752688172043011
mol20,mol981,0.09090909090909091
mol20,mol982,0.10204081632653061
mol20,mol983,0.24390243902439024
mol20,mol984,0.11818181818181818
mol20,mol985,0.16470588235294117
mol20,mol986,0.16883116883116883
mol20,mol987,0.12345679012345678
mol20,mol988,0.18823529411764706
mol20,mol989,0.11494252873563218
mol20,mol990,0.1717171717171717
mol20,mol991,0.18518518518518517
mol20,mol992,0.17894736842105263
mol20,mol993,0.14772727272727273
mol20,mol994,0.14705882352941177
mol20,mol995,0.12195121951219512
mol20,mol996,0.29545454545454547
mol20,mol997,0.125
mol20,mol998,0.13636363636363635
mol20,mol999,0.18
mol20,mol1000,0.1134020618556701
mol21,mol22,0.10465116279069768
mol21,mol23,0.8490566037735849
mol21,mol24,0.21686746987951808
mol21,mol25,0.17647058823529413
mol21,mol26,0.2222222222222222
mol21,mol27,0.31343283582089554
mol21,mol28,0.27631578947368424
mol21,mol29,0.18292682926829268
mol21,mol30,0.1375
mol21,mol31,0.7321428571428571
mol21,mol32,0.20481927710843373
mol21,mol33,0.13829787234042554
mol21,mol34,0.225
mol21,mol35,0.34210526315789475
mol21,mol36,0.35294117647058826
mol21,mol37,0.14084507042253522
mol21,mol38,0.2222222222222222
mol21,mol39,0.1728395061728395
mol21,mol40,0.23076923076923078
mol21,mol41,0.323943661971831
mol21,mol42,0.18055555555555555
mol21,mol43,0.136986301369863
mol21,mol44,0.17582417582417584
mol21,mol45,0.18055555555555555
mol21,mol46,0.24050632911392406
mol21,mol47,0.19444444444444445
mol21,mol48,0.17721518987341772
mol21,mol49,0.391304347826087
mol21,mol50,0.42424242424242425
mol21,mol51,0.4090909090909091
mol21,mol52,0.25333333333333335
mol21,mol53,0.14666666666666667
mol21,mol54,0.13043478260869565
mol21,mol55,0.2727272727272727
mol21,mol56,0.08433734939759036
mol21,mol57,0.11428571428571428
mol21,mol58,0.37681159420289856
mol21,mol59,0.3484848484848485
mol21,mol60,0.18571428571428572
mol21,mol61,0.29850746268656714
mol21,mol62,0.25333333333333335
mol21,mol63,0.15476190476190477
mol21,mol64,0.24731182795698925
mol21,mol65,0.2948717948717949
mol21,mol66,0.36231884057971014
mol21,mol67,0.13513513513513514
mol21,mol68,0.3582089552238806
mol21,mol69,0.15555555555555556
mol21,mol70,0.2808988764044944
mol21,mol71,0.1188118811881188
mol21,mol72,0.2463768115942029
mol21,mol73,0.15714285714285714
mol21,mol74,0.24675324675324675
mol21,mol75,0.21176470588235294
mol21,mol76,0.4375
mol21,mol77,0.275
mol21,mol78,0.12941176470588237
mol21,mol79,0.09375
mol21,mol80,0.08536585365853659
mol21,mol81,0.23170731707317074
mol21,mol82,0.22857142857142856
mol21,mol83,0.3375
mol21,mol84,0.23529411764705882
mol21,mol85,0.23595505617977527
mol21,mol86,0.08235294117647059
mol21,mol87,0.20833333333333334
mol21,mol88,0.30120481927710846
mol21,mol89,0.03488372093023256
mol21,mol90,0.22972972972972974
mol21,mol91,0.22727272727272727
mol21,mol92,0.38461538461538464
mol21,mol93,0.30120481927710846
mol21,mol94,0.16666666666666666
mol21,mol95,0.391304347826087
mol21,mol96,0.2926829268292683
mol21,mol97,0.10666666666666667
mol21,mol98,0.13414634146341464
mol21,mol99,0.18666666666666668
mol21,mol100,0.24175824175824176
mol21,mol101,0.25
mol21,mol102,0.1111111111111111
mol21,mol103,0.19230769230769232
mol21,mol104,0.25
mol21,mol105,0.24050632911392406
mol21,mol106,0.19230769230769232
mol21,mol107,0.17857142857142858
mol21,mol108,0.2125
mol21,mol109,0.20512820512820512
mol21,mol110,0.24175824175824176
mol21,mol111,0.1686746987951807
mol21,mol112,0.13043478260869565
mol21,mol113,0.25757575757575757
mol21,mol114,0.3108108108108108
mol21,mol115,0.2876712328767123
mol21,mol116,0.19736842105263158
mol21,mol117,0.2987012987012987
mol21,mol118,0.25333333333333335
mol21,mol119,0.20481927710843373
mol21,mol120,0.2328767123287671
mol21,mol121,0.24
mol21,mol122,0.14583333333333334
mol21,mol123,0.2345679012345679
mol21,mol124,0.13953488372093023
mol21,mol125,0.2602739726027397
mol21,mol126,0.19230769230769232
mol21,mol127,0.22666666666666666
mol21,mol128,0.21333333333333335
mol21,mol129,0.45454545454545453
mol21,mol130,0.2631578947368421
mol21,mol131,0.22972972972972974
mol21,mol132,0.17142857142857143
mol21,mol133,0.13793103448275862
mol21,mol134,0.22784810126582278
mol21,mol135,0.10810810810810811
mol21,mol136,0.17142857142857143
mol21,mol137,0.1348314606741573
mol21,mol138,0.17721518987341772
mol21,mol139,0.2716049382716049
mol21,mol140,0.14285714285714285
mol21,mol141,0.24096385542168675
mol21,mol142,0.13414634146341464
mol21,mol143,0.2028985507246377
mol21,mol144,0.23595505617977527
mol21,mol145,0.13043478260869565
mol21,mol146,0.2441860465116279
mol21,mol147,0.16455696202531644
mol21,mol148,0.18518518518518517
mol21,mol149,0.0989010989010989
mol21,mol150,0.24675324675324675
mol21,mol151,0.14864864864864866
mol21,mol152,0.21333333333333335
mol21,mol153,0.21951219512195122
mol21,mol154,0.2077922077922078
mol21,mol155,0.18181818181818182
mol21,mol156,0.13924050632911392
mol21,mol157,0.16901408450704225
mol21,mol158,0.10526315789473684
mol21,mol159,0.20930232558139536
mol21,mol160,0.23684210526315788
mol21,mol161,0.1774193548387097
mol21,mol162,0.22972972972972974
mol21,mol163,0.17333333333333334
mol21,mol164,0.19540229885057472
mol21,mol165,0.07894736842105263
mol21,mol166,0.25
mol21,mol167,0.23376623376623376
mol21,mol168,0.08823529411764706
mol21,mol169,0.2375
mol21,mol170,0.136986301369863
mol21,mol171,0.28378378378378377
mol21,mol172,0.1566265060240964
mol21,mol173,0.25263157894736843
mol21,mol174,0.265625
mol21,mol175,0.13043478260869565
mol21,mol176,0.36619718309859156
mol21,mol177,0.08888888888888889
mol21,mol178,0.1518987341772152
mol21,mol179,0.07058823529411765
mol21,mol180,0.24691358024691357
mol21,mol181,0.1744186046511628
mol21,mol182,0.28888888888888886
mol21,mol183,0.10256410256410256
mol21,mol184,0.24050632911392406
mol21,mol185,0.24390243902439024
mol21,mol186,0.2463768115942029
mol21,mol187,0.17857142857142858
mol21,mol188,0.30337078651685395
mol21,mol189,0.08333333333333333
mol21,mol190,0.13793103448275862
mol21,mol191,0.14893617021276595
mol21,mol192,0.30337078651685395
mol21,mol193,0.2222222222222222
mol21,mol194,0.1323529411764706
mol21,mol195,0.18604651162790697
mol21,mol196,0.22535211267605634
mol21,mol197,0.24390243902439024
mol21,mol198,0.1590909090909091
mol21,mol199,0.18823529411764706
mol21,mol200,0.22727272727272727
mol21,mol201,0.25
mol21,mol202,0.1566265060240964
mol21,mol203,0.16666666666666666
mol21,mol204,0.1566265060240964
mol21,mol205,0.25806451612903225
mol21,mol206,0.2676056338028169
mol21,mol207,0.2318840579710145
mol21,mol208,0.13253012048192772
mol21,mol209,0.10144927536231885
mol21,mol210,0.30434782608695654
mol21,mol211,0.22727272727272727
mol21,mol212,0.16
mol21,mol213,0.28378378378378377
mol21,mol214,0.22535211267605634
mol21,mol215,0.13333333333333333
mol21,mol216,0.14492753623188406
mol21,mol217,0.17582417582417584
mol21,mol218,0.15942028985507245
mol21,mol219,0.18571428571428572
mol21,mol220,0.18181818181818182
mol21,mol221,0.3287671232876712
mol21,mol222,0.19230769230769232
mol21,mol223,0.21621621621621623
mol21,mol224,0.11392405063291139
mol21,mol225,0.13432835820895522
mol21,mol226,0.17333333333333334
mol21,mol227,0.17567567567567569
mol21,mol228,0.2903225806451613
mol21,mol229,0.1375
mol21,mol230,0.17105263157894737
mol21,mol231,0.19047619047619047
mol21,mol232,0.3142857142857143
mol21,mol233,0.16216216216216217
mol21,mol234,0.2054794520547945
mol21,mol235,0.16470588235294117
mol21,mol236,0.11688311688311688
mol21,mol237,0.17647058823529413
mol21,mol238,0.11428571428571428
mol21,mol239,0.323943661971831
mol21,mol240,0.2077922077922078
mol21,mol241,0.10714285714285714
mol21,mol242,0.15714285714285714
mol21,mol243,0.14814814814814814
mol21,mol244,0.13043478260869565
mol21,mol245,0.14492753623188406
mol21,mol246,0.18571428571428572
mol21,mol247,0.14925373134328357
mol21,mol248,0.3194444444444444
mol21,mol249,0.09195402298850575
mol21,mol250,0.3150684931506849
mol21,mol251,0.14285714285714285
mol21,mol252,0.15384615384615385
mol21,mol253,0.15151515151515152
mol21,mol254,0.12790697674418605
mol21,mol255,0.2318840579710145
mol21,mol256,0.25
mol21,mol257,0.28378378378378377
mol21,mol258,0.203125
mol21,mol259,0.3384615384615385
mol21,mol260,0.2714285714285714
mol21,mol261,0.11267605633802817
mol21,mol262,0.16176470588235295
mol21,mol263,0.3194444444444444
mol21,mol264,0.2
mol21,mol265,0.2702702702702703
mol21,mol266,0.28378378378378377
mol21,mol267,0.352112676056338
mol21,mol268,0.16666666666666666
mol21,mol269,0.14285714285714285
mol21,mol270,0.16666666666666666
mol21,mol271,0.5
mol21,mol272,0.1511627906976744
mol21,mol273,0.21739130434782608
mol21,mol274,0.2289156626506024
mol21,mol275,0.14084507042253522
mol21,mol276,0.16666666666666666
mol21,mol277,0.19736842105263158
mol21,mol278,0.07792207792207792
mol21,mol279,0.17204301075268819
mol21,mol280,0.2696629213483146
mol21,mol281,0.1797752808988764
mol21,mol282,0.25
mol21,mol283,0.27631578947368424
mol21,mol284,0.16483516483516483
mol21,mol285,0.2692307692307692
mol21,mol286,0.22727272727272727
mol21,mol287,0.11
mol21,mol288,0.22972972972972974
mol21,mol289,0.15384615384615385
mol21,mol290,0.3076923076923077
mol21,mol291,0.20512820512820512
mol21,mol292,0.6842105263157895
mol21,mol293,0.18681318681318682
mol21,mol294,0.1411764705882353
mol21,mol295,0.23684210526315788
mol21,mol296,0.21739130434782608
mol21,mol297,0.6
mol21,mol298,0.22535211267605634
mol21,mol299,0.36486486486486486
mol21,mol300,0.20253164556962025
mol21,mol301,0.1411764705882353
mol21,mol302,0.13186813186813187
mol21,mol303,0.3188405797101449
mol21,mol304,0.2235294117647059
mol21,mol305,0.17333333333333334
mol21,mol306,0.2608695652173913
mol21,mol307,0.25
mol21,mol308,0.08536585365853659
mol21,mol309,0.20512820512820512
mol21,mol310,0.21621621621621623
mol21,mol311,0.2891566265060241
mol21,mol312,0.23376623376623376
mol21,mol313,0.2967032967032967
mol21,mol314,0.2571428571428571
mol21,mol315,0.1780821917808219
mol21,mol316,0.2
mol21,mol317,0.22784810126582278
mol21,mol318,0.16393442622950818
mol21,mol319,0.18571428571428572
mol21,mol320,0.3150684931506849
mol21,mol321,0.10975609756097561
mol21,mol322,0.5964912280701754
mol21,mol323,0.18888888888888888
mol21,mol324,0.16176470588235295
mol21,mol325,0.23255813953488372
mol21,mol326,0.1590909090909091
mol21,mol327,0.23076923076923078
mol21,mol328,0.25
mol21,mol329,0.06578947368421052
mol21,mol330,0.1917808219178082
mol21,mol331,0.30434782608695654
mol21,mol332,0.32
mol21,mol333,0.12345679012345678
mol21,mol334,0.23333333333333334
mol21,mol335,0.09210526315789473
mol21,mol336,0.2777777777777778
mol21,mol337,0.22093023255813954
mol21,mol338,0.2972972972972973
mol21,mol339,0.5909090909090909
mol21,mol340,0.2647058823529412
mol21,mol341,0.1267605633802817
mol21,mol342,0.24
mol21,mol343,0.6190476190476191
mol21,mol344,0.22857142857142856
mol21,mol345,0.21518987341772153
mol21,mol346,0.13333333333333333
mol21,mol347,0.14
mol21,mol348,0.275
mol21,mol349,0.609375
mol21,mol350,0.2535211267605634
mol21,mol351,0.14457831325301204
mol21,mol352,0.16483516483516483
mol21,mol353,0.17073170731707318
mol21,mol354,0.2361111111111111
mol21,mol355,0.21428571428571427
mol21,mol356,0.25925925925925924
mol21,mol357,0.2911392405063291
mol21,mol358,0.2702702702702703
mol21,mol359,0.225
mol21,mol360,0.17857142857142858
mol21,mol361,0.17721518987341772
mol21,mol362,0.1875
mol21,mol363,0.17073170731707318
mol21,mol364,0.17333333333333334
mol21,mol365,0.189873417721519
mol21,mol366,0.23684210526315788
mol21,mol367,0.19047619047619047
mol21,mol368,0.2876712328767123
mol21,mol369,0.16091954022988506
mol21,mol370,0.2876712328767123
mol21,mol371,0.14432989690721648
mol21,mol372,0.24691358024691357
mol21,mol373,0.12658227848101267
mol21,mol374,0.2972972972972973
mol21,mol375,0.15294117647058825
mol21,mol376,0.26666666666666666
mol21,mol377,0.19736842105263158
mol21,mol378,0.3611111111111111
mol21,mol379,0.1917808219178082
mol21,mol380,0.26582278481012656
mol21,mol381,0.12941176470588237
mol21,mol382,0.2916666666666667
mol21,mol383,0.13513513513513514
mol21,mol384,0.053763440860215055
mol21,mol385,0.2857142857142857
