i,j,tanimoto
mol179,mol568,0.12903225806451613
mol179,mol569,0.1
mol179,mol570,0.07058823529411765
mol179,mol571,0.12121212121212122
mol179,mol572,0.06060606060606061
mol179,mol573,0.1
mol179,mol574,0.12987012987012986
mol179,mol575,0.09876543209876543
mol179,mol576,0.08974358974358974
mol179,mol577,0.06756756756756757
mol179,mol578,0.10144927536231885
mol179,mol579,0.07317073170731707
mol179,mol580,0.1
mol179,mol581,0.14814814814814814
mol179,mol582,0.10843373493975904
mol179,mol583,0.12345679012345678
mol179,mol584,0.07407407407407407
mol179,mol585,0.1282051282051282
mol179,mol586,0.06741573033707865
mol179,mol587,0.11956521739130435
mol179,mol588,0.06976744186046512
mol179,mol589,0.04938271604938271
mol179,mol590,0.08974358974358974
mol179,mol591,0.15294117647058825
mol179,mol592,0.0875
mol179,mol593,0.07317073170731707
mol179,mol594,0.09411764705882353
mol179,mol595,0.17582417582417584
mol179,mol596,0.05333333333333334
mol179,mol597,0.10126582278481013
mol179,mol598,0.0759493670886076
mol179,mol599,0.14942528735632185
mol179,mol600,0.07317073170731707
mol179,mol601,0.23333333333333334
mol179,mol602,0.05747126436781609
mol179,mol603,0.13414634146341464
mol179,mol604,0.13636363636363635
mol179,mol605,0.047619047619047616
mol179,mol606,0.07228915662650602
mol179,mol607,0.11428571428571428
mol179,mol608,0.22950819672131148
mol179,mol609,0.07228915662650602
mol179,mol610,0.08955223880597014
mol179,mol611,0.15476190476190477
mol179,mol612,0.05405405405405406
mol179,mol613,0.08536585365853659
mol179,mol614,0.08108108108108109
mol179,mol615,0.1625
mol179,mol616,0.08571428571428572
mol179,mol617,0.08139534883720931
mol179,mol618,0.10975609756097561
mol179,mol619,0.0625
mol179,mol620,0.06493506493506493
mol179,mol621,0.15476190476190477
mol179,mol622,0.05
mol179,mol623,0.06944444444444445
mol179,mol624,0.05405405405405406
mol179,mol625,0.047619047619047616
mol179,mol626,0.058823529411764705
mol179,mol627,0.05813953488372093
mol179,mol628,0.07692307692307693
mol179,mol629,0.060240963855421686
mol179,mol630,0.0625
mol179,mol631,0.14285714285714285
mol179,mol632,0.05319148936170213
mol179,mol633,0.05555555555555555
mol179,mol634,0.12857142857142856
mol179,mol635,0.0759493670886076
mol179,mol636,0.0759493670886076
mol179,mol637,0.05813953488372093
mol179,mol638,0.07865168539325842
mol179,mol639,0.05747126436781609
mol179,mol640,0.22950819672131148
mol179,mol641,0.10227272727272728
mol179,mol642,0.19718309859154928
mol179,mol643,0.05813953488372093
mol179,mol644,0.13432835820895522
mol179,mol645,0.07954545454545454
mol179,mol646,0.15053763440860216
mol179,mol647,0.07894736842105263
mol179,mol648,0.07142857142857142
mol179,mol649,0.05555555555555555
mol179,mol650,0.13043478260869565
mol179,mol651,0.16470588235294117
mol179,mol652,0.11764705882352941
mol179,mol653,0.11392405063291139
mol179,mol654,0.07317073170731707
mol179,mol655,0.047058823529411764
mol179,mol656,0.08974358974358974
mol179,mol657,0.1511627906976744
mol179,mol658,0.058823529411764705
mol179,mol659,0.06666666666666667
mol179,mol660,0.08163265306122448
mol179,mol661,0.04597701149425287
mol179,mol662,0.0625
mol179,mol663,0.12087912087912088
mol179,mol664,0.10989010989010989
mol179,mol665,0.10144927536231885
mol179,mol666,0.17391304347826086
mol179,mol667,0.11904761904761904
mol179,mol668,0.14444444444444443
mol179,mol669,0.06666666666666667
mol179,mol670,0.06578947368421052
mol179,mol671,0.06818181818181818
mol179,mol672,0.08333333333333333
mol179,mol673,0.06896551724137931
mol179,mol674,0.08823529411764706
mol179,mol675,0.0875
mol179,mol676,0.15625
mol179,mol677,0.050505050505050504
mol179,mol678,0.1
mol179,mol679,0.09302325581395349
mol179,mol680,0.0684931506849315
mol179,mol681,0.05128205128205128
mol179,mol682,0.11392405063291139
mol179,mol683,0.05747126436781609
mol179,mol684,0.07954545454545454
mol179,mol685,0.1794871794871795
mol179,mol686,0.08
mol179,mol687,0.04938271604938271
mol179,mol688,0.09876543209876543
mol179,mol689,0.35384615384615387
mol179,mol690,0.050505050505050504
mol179,mol691,0.1388888888888889
mol179,mol692,0.05952380952380952
mol179,mol693,0.18181818181818182
mol179,mol694,0.05
mol179,mol695,0.07142857142857142
mol179,mol696,0.14606741573033707
mol179,mol697,0.09210526315789473
mol179,mol698,0.14666666666666667
mol179,mol699,0.11494252873563218
mol179,mol700,0.07692307692307693
mol179,mol701,0.053763440860215055
mol179,mol702,0.12
mol179,mol703,0.05813953488372093
mol179,mol704,0.07407407407407407
mol179,mol705,0.16666666666666666
mol179,mol706,0.04938271604938271
mol179,mol707,0.07792207792207792
mol179,mol708,0.05263157894736842
mol179,mol709,0.06097560975609756
mol179,mol710,0.1518987341772152
mol179,mol711,0.1111111111111111
mol179,mol712,0.16666666666666666
mol179,mol713,0.07792207792207792
mol179,mol714,0.15
mol179,mol715,0.1590909090909091
mol179,mol716,0.18309859154929578
mol179,mol717,0.056338028169014086
mol179,mol718,0.11494252873563218
mol179,mol719,0.14285714285714285
mol179,mol720,0.0641025641025641
mol179,mol721,0.04938271604938271
mol179,mol722,0.06666666666666667
mol179,mol723,0.08860759493670886
mol179,mol724,0.078125
mol179,mol725,0.13924050632911392
mol179,mol726,0.07575757575757576
mol179,mol727,0.10227272727272728
mol179,mol728,0.05128205128205128
mol179,mol729,0.08080808080808081
mol179,mol730,0.11940298507462686
mol179,mol731,0.08333333333333333
mol179,mol732,0.08974358974358974
mol179,mol733,0.140625
mol179,mol734,0.05
mol179,mol735,0.10344827586206896
mol179,mol736,0.05194805194805195
mol179,mol737,0.057971014492753624
mol179,mol738,0.07692307692307693
mol179,mol739,0.12048192771084337
mol179,mol740,0.10869565217391304
mol179,mol741,0.1935483870967742
mol179,mol742,0.0641025641025641
mol179,mol743,0.08433734939759036
mol179,mol744,0.1095890410958904
mol179,mol745,0.07317073170731707
mol179,mol746,0.075
mol179,mol747,0.075
mol179,mol748,0.075
mol179,mol749,0.07692307692307693
mol179,mol750,0.136986301369863
mol179,mol751,0.08139534883720931
mol179,mol752,0.07228915662650602
mol179,mol753,0.10256410256410256
mol179,mol754,0.04819277108433735
mol179,mol755,0.1038961038961039
mol179,mol756,0.0625
mol179,mol757,0.10975609756097561
mol179,mol758,0.1111111111111111
mol179,mol759,0.11688311688311688
mol179,mol760,0.08
mol179,mol761,0.1232876712328767
mol179,mol762,0.14457831325301204
mol179,mol763,0.05714285714285714
mol179,mol764,0.08860759493670886
mol179,mol765,0.07692307692307693
mol179,mol766,0.05063291139240506
mol179,mol767,0.10126582278481013
mol179,mol768,0.13253012048192772
mol179,mol769,0.125
mol179,mol770,0.08860759493670886
mol179,mol771,0.07291666666666667
mol179,mol772,0.16666666666666666
mol179,mol773,0.1044776119402985
mol179,mol774,0.08860759493670886
mol179,mol775,0.1794871794871795
mol179,mol776,0.11475409836065574
mol179,mol777,0.1978021978021978
mol179,mol778,0.07692307692307693
mol179,mol779,0.08108108108108109
mol179,mol780,0.06172839506172839
mol179,mol781,0.22950819672131148
mol179,mol782,0.07792207792207792
mol179,mol783,0.08860759493670886
mol179,mol784,0.2054794520547945
mol179,mol785,0.0684931506849315
mol179,mol786,0.07792207792207792
mol179,mol787,0.08
mol179,mol788,0.05263157894736842
mol179,mol789,0.18571428571428572
mol179,mol790,0.11940298507462686
mol179,mol791,0.19402985074626866
mol179,mol792,0.05405405405405406
mol179,mol793,0.06666666666666667
mol179,mol794,0.0196078431372549
mol179,mol795,0.06578947368421052
mol179,mol796,0.16279069767441862
mol179,mol797,0.15714285714285714
mol179,mol798,0.047058823529411764
mol179,mol799,0.0847457627118644
mol179,mol800,0.15625
mol179,mol801,0.1527777777777778
mol179,mol802,0.08791208791208792
mol179,mol803,0.14754098360655737
mol179,mol804,0.08433734939759036
mol179,mol805,0.07246376811594203
mol179,mol806,0.13043478260869565
mol179,mol807,0.25806451612903225
mol179,mol808,0.16666666666666666
mol179,mol809,0.125
mol179,mol810,0.07575757575757576
mol179,mol811,0.058823529411764705
mol179,mol812,0.10465116279069768
mol179,mol813,0.06060606060606061
mol179,mol814,0.058823529411764705
mol179,mol815,0.140625
mol179,mol816,0.12643678160919541
mol179,mol817,0.16666666666666666
mol179,mol818,0.057971014492753624
mol179,mol819,0.05970149253731343
mol179,mol820,0.09473684210526316
mol179,mol821,0.1375
mol179,mol822,0.13114754098360656
mol179,mol823,0.21212121212121213
mol179,mol824,0.06666666666666667
mol179,mol825,0.22857142857142856
mol179,mol826,0.08333333333333333
mol179,mol827,0.14285714285714285
mol179,mol828,0.10810810810810811
mol179,mol829,0.07692307692307693
mol179,mol830,0.05263157894736842
mol179,mol831,0.06756756756756757
mol179,mol832,0.0851063829787234
mol179,mol833,0.07692307692307693
mol179,mol834,0.13157894736842105
mol179,mol835,0.08571428571428572
mol179,mol836,0.109375
mol179,mol837,0.05714285714285714
mol179,mol838,0.12307692307692308
mol179,mol839,0.07792207792207792
mol179,mol840,0.07246376811594203
mol179,mol841,0.17105263157894737
mol179,mol842,0.125
mol179,mol843,0.10294117647058823
mol179,mol844,0.06666666666666667
mol179,mol845,0.06666666666666667
mol179,mol846,0.14457831325301204
mol179,mol847,0.1527777777777778
mol179,mol848,0.08108108108108109
mol179,mol849,0.09210526315789473
mol179,mol850,0.075
mol179,mol851,0.13580246913580246
mol179,mol852,0.1038961038961039
mol179,mol853,0.1267605633802817
mol179,mol854,0.06944444444444445
mol179,mol855,0.07042253521126761
mol179,mol856,0.07792207792207792
mol179,mol857,0.05128205128205128
mol179,mol858,0.12857142857142856
mol179,mol859,0.2222222222222222
mol179,mol860,0.07142857142857142
mol179,mol861,0.09473684210526316
mol179,mol862,0.08421052631578947
mol179,mol863,0.10810810810810811
mol179,mol864,0.05747126436781609
mol179,mol865,0.13414634146341464
mol179,mol866,0.1111111111111111
mol179,mol867,0.10256410256410256
mol179,mol868,0.06493506493506493
mol179,mol869,0.11842105263157894
mol179,mol870,0.13513513513513514
mol179,mol871,0.10526315789473684
mol179,mol872,0.06172839506172839
mol179,mol873,0.07246376811594203
mol179,mol874,0.14102564102564102
mol179,mol875,0.0989010989010989
mol179,mol876,0.13846153846153847
mol179,mol877,0.09859154929577464
mol179,mol878,0.10810810810810811
mol179,mol879,0.07042253521126761
mol179,mol880,0.09090909090909091
mol179,mol881,0.08139534883720931
mol179,mol882,0.05813953488372093
mol179,mol883,0.17073170731707318
mol179,mol884,0.07692307692307693
mol179,mol885,0.06578947368421052
mol179,mol886,0.13924050632911392
mol179,mol887,0.08571428571428572
mol179,mol888,0.07042253521126761
mol179,mol889,0.08888888888888889
mol179,mol890,0.16666666666666666
mol179,mol891,0.0641025641025641
mol179,mol892,0.06493506493506493
mol179,mol893,0.15294117647058825
mol179,mol894,0.23880597014925373
mol179,mol895,0.0625
mol179,mol896,0.16666666666666666
mol179,mol897,0.08791208791208792
mol179,mol898,0.14925373134328357
mol179,mol899,0.1643835616438356
mol179,mol900,0.2112676056338028
mol179,mol901,0.04285714285714286
mol179,mol902,0.05714285714285714
mol179,mol903,0.16049382716049382
mol179,mol904,0.11428571428571428
mol179,mol905,0.05555555555555555
mol179,mol906,0.17333333333333334
mol179,mol907,0.1044776119402985
mol179,mol908,0.25
mol179,mol909,0.07042253521126761
mol179,mol910,0.10526315789473684
mol179,mol911,0.15384615384615385
mol179,mol912,0.08974358974358974
mol179,mol913,0.125
mol179,mol914,0.10294117647058823
mol179,mol915,0.09090909090909091
mol179,mol916,0.2
mol179,mol917,0.15151515151515152
mol179,mol918,0.11904761904761904
mol179,mol919,0.21212121212121213
mol179,mol920,0.07228915662650602
mol179,mol921,0.10256410256410256
mol179,mol922,0.10810810810810811
mol179,mol923,0.0625
mol179,mol924,0.14925373134328357
mol179,mol925,0.06493506493506493
mol179,mol926,0.08955223880597014
mol179,mol927,0.10975609756097561
mol179,mol928,0.0641025641025641
mol179,mol929,0.19047619047619047
mol179,mol930,0.05263157894736842
mol179,mol931,0.09375
mol179,mol932,0.05128205128205128
mol179,mol933,0.12941176470588237
mol179,mol934,0.08536585365853659
mol179,mol935,0.07407407407407407
mol179,mol936,0.08536585365853659
mol179,mol937,0.06666666666666667
mol179,mol938,0.2222222222222222
mol179,mol939,0.075
mol179,mol940,0.11627906976744186
mol179,mol941,0.09473684210526316
mol179,mol942,0.11392405063291139
mol179,mol943,0.10144927536231885
mol179,mol944,0.14634146341463414
mol179,mol945,0.1527777777777778
mol179,mol946,0.11842105263157894
mol179,mol947,0.07692307692307693
mol179,mol948,0.05747126436781609
mol179,mol949,0.17333333333333334
mol179,mol950,0.08860759493670886
mol179,mol951,0.078125
mol179,mol952,0.10843373493975904
mol179,mol953,0.1875
mol179,mol954,0.07058823529411765
mol179,mol955,0.09375
mol179,mol956,0.16279069767441862
mol179,mol957,0.054945054945054944
mol179,mol958,0.057971014492753624
mol179,mol959,0.08
mol179,mol960,0.17721518987341772
mol179,mol961,0.07142857142857142
mol179,mol962,0.07058823529411765
mol179,mol963,0.08974358974358974
mol179,mol964,0.05952380952380952
mol179,mol965,0.0641025641025641
mol179,mol966,0.05747126436781609
mol179,mol967,0.11538461538461539
mol179,mol968,0.07894736842105263
mol179,mol969,0.09411764705882353
mol179,mol970,0.08536585365853659
mol179,mol971,0.0975609756097561
mol179,mol972,0.11538461538461539
mol179,mol973,0.0625
mol179,mol974,0.10666666666666667
mol179,mol975,0.10843373493975904
mol179,mol976,0.07936507936507936
mol179,mol977,0.1686746987951807
mol179,mol978,0.1125
mol179,mol979,0.12345679012345678
mol179,mol980,0.08974358974358974
mol179,mol981,0.08333333333333333
mol179,mol982,0.2
mol179,mol983,0.13513513513513514
mol179,mol984,0.10526315789473684
mol179,mol985,0.14084507042253522
mol179,mol986,0.058823529411764705
mol179,mol987,0.10606060606060606
mol179,mol988,0.1527777777777778
mol179,mol989,0.234375
mol179,mol990,0.06521739130434782
mol179,mol991,0.09859154929577464
mol179,mol992,0.09302325581395349
mol179,mol993,0.18571428571428572
mol179,mol994,0.13793103448275862
mol179,mol995,0.15625
mol179,mol996,0.09090909090909091
mol179,mol997,0.07142857142857142
mol179,mol998,0.07894736842105263
mol179,mol999,0.13636363636363635
mol179,mol1000,0.07142857142857142
mol180,mol181,0.11827956989247312
mol180,mol182,0.2268041237113402
mol180,mol183,0.08536585365853659
mol180,mol184,0.6833333333333333
mol180,mol185,0.16666666666666666
mol180,mol186,0.3088235294117647
mol180,mol187,0.2
mol180,mol188,0.19
mol180,mol189,0.12631578947368421
mol180,mol190,0.13333333333333333
mol180,mol191,0.14432989690721648
mol180,mol192,0.1782178217821782
mol180,mol193,0.1724137931034483
mol180,mol194,0.1111111111111111
mol180,mol195,0.23529411764705882
mol180,mol196,0.36363636363636365
mol180,mol197,0.14130434782608695
mol180,mol198,0.12903225806451613
mol180,mol199,0.13043478260869565
mol180,mol200,0.1506849315068493
mol180,mol201,0.6610169491525424
mol180,mol202,0.1927710843373494
mol180,mol203,0.16
mol180,mol204,0.11235955056179775
mol180,mol205,0.17647058823529413
mol180,mol206,0.30985915492957744
mol180,mol207,0.17333333333333334
mol180,mol208,0.10227272727272728
mol180,mol209,0.09722222222222222
mol180,mol210,0.19230769230769232
mol180,mol211,0.23529411764705882
mol180,mol212,0.2857142857142857
mol180,mol213,0.3424657534246575
mol180,mol214,0.2328767123287671
mol180,mol215,0.2054794520547945
mol180,mol216,0.15492957746478872
mol180,mol217,0.14583333333333334
mol180,mol218,0.2028985507246377
mol180,mol219,0.1780821917808219
mol180,mol220,0.11904761904761904
mol180,mol221,0.21951219512195122
mol180,mol222,0.18518518518518517
mol180,mol223,0.12048192771084337
mol180,mol224,0.1375
mol180,mol225,0.12857142857142856
mol180,mol226,0.19736842105263158
mol180,mol227,0.15384615384615385
mol180,mol228,0.16901408450704225
mol180,mol229,0.14634146341463414
mol180,mol230,0.24324324324324326
mol180,mol231,0.14444444444444443
mol180,mol232,0.21794871794871795
mol180,mol233,0.18666666666666668
mol180,mol234,0.16666666666666666
mol180,mol235,0.1590909090909091
mol180,mol236,0.14102564102564102
mol180,mol237,0.16901408450704225
mol180,mol238,0.1095890410958904
mol180,mol239,0.1686746987951807
mol180,mol240,0.12941176470588237
mol180,mol241,0.09090909090909091
mol180,mol242,0.2537313432835821
mol180,mol243,0.11627906976744186
mol180,mol244,0.125
mol180,mol245,0.10810810810810811
mol180,mol246,0.10256410256410256
mol180,mol247,0.23076923076923078
mol180,mol248,0.225
mol180,mol249,0.12643678160919541
mol180,mol250,0.2222222222222222
mol180,mol251,0.18181818181818182
mol180,mol252,0.09859154929577464
mol180,mol253,0.234375
mol180,mol254,0.1111111111111111
mol180,mol255,0.17333333333333334
mol180,mol256,0.4090909090909091
mol180,mol257,0.2727272727272727
mol180,mol258,0.1111111111111111
mol180,mol259,0.2857142857142857
mol180,mol260,0.19480519480519481
mol180,mol261,0.1232876712328767
mol180,mol262,0.15492957746478872
mol180,mol263,0.48484848484848486
mol180,mol264,0.1
mol180,mol265,0.22784810126582278
mol180,mol266,0.225
mol180,mol267,0.16470588235294117
mol180,mol268,0.15942028985507245
mol180,mol269,0.2073170731707317
mol180,mol270,0.2702702702702703
mol180,mol271,0.2
mol180,mol272,0.1590909090909091
mol180,mol273,0.11538461538461539
mol180,mol274,0.1797752808988764
mol180,mol275,0.16666666666666666
mol180,mol276,0.16
mol180,mol277,0.175
mol180,mol278,0.08860759493670886
mol180,mol279,0.14285714285714285
mol180,mol280,0.1717171717171717
mol180,mol281,0.125
mol180,mol282,0.1839080459770115
mol180,mol283,0.20481927710843373
mol180,mol284,0.12371134020618557
mol180,mol285,0.59375
mol180,mol286,0.13513513513513514
mol180,mol287,0.15151515151515152
mol180,mol288,0.20512820512820512
mol180,mol289,0.14814814814814814
mol180,mol290,0.20689655172413793
mol180,mol291,0.10227272727272728
mol180,mol292,0.2073170731707317
mol180,mol293,0.15625
mol180,mol294,0.1111111111111111
mol180,mol295,0.4264705882352941
mol180,mol296,0.11538461538461539
mol180,mol297,0.19736842105263158
mol180,mol298,0.2
mol180,mol299,0.25301204819277107
mol180,mol300,0.5076923076923077
mol180,mol301,0.19047619047619047
mol180,mol302,0.15217391304347827
mol180,mol303,0.23684210526315788
mol180,mol304,0.16304347826086957
mol180,mol305,0.22972972972972974
mol180,mol306,0.2
mol180,mol307,0.2054794520547945
mol180,mol308,0.08235294117647059
mol180,mol309,0.38571428571428573
mol180,mol310,0.1625
mol180,mol311,0.1702127659574468
mol180,mol312,0.5076923076923077
mol180,mol313,0.19801980198019803
mol180,mol314,0.21333333333333335
mol180,mol315,0.1125
mol180,mol316,0.5
mol180,mol317,0.28205128205128205
mol180,mol318,0.15625
mol180,mol319,0.11688311688311688
mol180,mol320,0.45588235294117646
mol180,mol321,0.09302325581395349
mol180,mol322,0.20512820512820512
mol180,mol323,0.13402061855670103
mol180,mol324,0.09333333333333334
mol180,mol325,0.2111111111111111
mol180,mol326,0.1797752808988764
mol180,mol327,0.27692307692307694
mol180,mol328,0.4
mol180,mol329,0.12
mol180,mol330,0.2328767123287671
mol180,mol331,0.36764705882352944
mol180,mol332,0.24390243902439024
mol180,mol333,0.13253012048192772
mol180,mol334,0.2
mol180,mol335,0.075
mol180,mol336,0.23376623376623376
mol180,mol337,0.125
mol180,mol338,0.2375
mol180,mol339,0.2
mol180,mol340,0.20270270270270271
mol180,mol341,0.16901408450704225
mol180,mol342,0.47692307692307695
mol180,mol343,0.22093023255813954
mol180,mol344,0.20270270270270271
mol180,mol345,0.45588235294117646
mol180,mol346,0.1797752808988764
mol180,mol347,0.11428571428571428
mol180,mol348,0.26506024096385544
mol180,mol349,0.20454545454545456
mol180,mol350,0.22666666666666666
mol180,mol351,0.10112359550561797
mol180,mol352,0.18478260869565216
mol180,mol353,0.1927710843373494
mol180,mol354,0.19480519480519481
mol180,mol355,0.14130434782608695
mol180,mol356,0.23529411764705882
mol180,mol357,0.20689655172413793
mol180,mol358,0.18292682926829268
mol180,mol359,0.20238095238095238
mol180,mol360,0.2
mol180,mol361,0.17073170731707318
mol180,mol362,0.10112359550561797
mol180,mol363,0.1511627906976744
mol180,mol364,0.21333333333333335
mol180,mol365,0.1686746987951807
mol180,mol366,0.2125
mol180,mol367,0.2875
mol180,mol368,0.24358974358974358
mol180,mol369,0.23809523809523808
mol180,mol370,0.2125
mol180,mol371,0.10679611650485436
mol180,mol372,0.18181818181818182
mol180,mol373,0.1794871794871795
mol180,mol374,0.546875
mol180,mol375,0.23170731707317074
mol180,mol376,0.20987654320987653
mol180,mol377,0.22077922077922077
mol180,mol378,0.23170731707317074
mol180,mol379,0.21621621621621623
mol180,mol380,0.21176470588235294
mol180,mol381,0.125
mol180,mol382,0.21518987341772153
mol180,mol383,0.12987012987012986
mol180,mol384,0.06315789473684211
mol180,mol385,0.19230769230769232
mol180,mol386,0.23333333333333334
mol180,mol387,0.1511627906976744
mol180,mol388,0.13846153846153847
mol180,mol389,0.14285714285714285
mol180,mol390,0.22784810126582278
mol180,mol391,0.21686746987951808
mol180,mol392,0.20481927710843373
mol180,mol393,0.20454545454545456
mol180,mol394,0.16216216216216217
mol180,mol395,0.17647058823529413
mol180,mol396,0.19047619047619047
mol180,mol397,0.17777777777777778
mol180,mol398,0.16666666666666666
mol180,mol399,0.25
mol180,mol400,0.17857142857142858
mol180,mol401,0.19230769230769232
mol180,mol402,0.22772277227722773
mol180,mol403,0.19318181818181818
mol180,mol404,0.18823529411764706
mol180,mol405,0.1797752808988764
mol180,mol406,0.1978021978021978
mol180,mol407,0.21428571428571427
mol180,mol408,0.18823529411764706
mol180,mol409,0.20238095238095238
mol180,mol410,0.09876543209876543
mol180,mol411,0.15
mol180,mol412,0.20238095238095238
mol180,mol413,0.18823529411764706
mol180,mol414,0.1797752808988764
mol180,mol415,0.16049382716049382
mol180,mol416,0.17045454545454544
mol180,mol417,0.15476190476190477
mol180,mol418,0.2191780821917808
mol180,mol419,0.1927710843373494
mol180,mol420,0.1797752808988764
mol180,mol421,0.19753086419753085
mol180,mol422,0.23076923076923078
mol180,mol423,0.14666666666666667
mol180,mol424,0.17073170731707318
mol180,mol425,0.07317073170731707
mol180,mol426,0.2289156626506024
mol180,mol427,0.14736842105263157
mol180,mol428,0.1566265060240964
mol180,mol429,0.10256410256410256
mol180,mol430,0.21686746987951808
mol180,mol431,0.1276595744680851
mol180,mol432,0.17721518987341772
mol180,mol433,0.19047619047619047
mol180,mol434,0.17105263157894737
mol180,mol435,0.2077922077922078
mol180,mol436,0.1839080459770115
mol180,mol437,0.17346938775510204
mol180,mol438,0.19047619047619047
mol180,mol439,0.1686746987951807
mol180,mol440,0.1566265060240964
mol180,mol441,0.18055555555555555
mol180,mol442,0.18823529411764706
mol180,mol443,0.15853658536585366
mol180,mol444,0.14606741573033707
mol180,mol445,0.5
mol180,mol446,0.1566265060240964
mol180,mol447,0.18840579710144928
mol180,mol448,0.12903225806451613
mol180,mol449,0.1590909090909091
mol180,mol450,0.16842105263157894
mol180,mol451,0.136986301369863
mol180,mol452,0.13580246913580246
mol180,mol453,0.4696969696969697
mol180,mol454,0.10975609756097561
mol180,mol455,0.2073170731707317
mol180,mol456,0.12222222222222222
mol180,mol457,0.1927710843373494
mol180,mol458,0.15
mol180,mol459,0.13186813186813187
mol180,mol460,0.17045454545454544
mol180,mol461,0.1625
mol180,mol462,0.15730337078651685
mol180,mol463,0.1566265060240964
mol180,mol464,0.16470588235294117
mol180,mol465,0.22972972972972974
mol180,mol466,0.21794871794871795
mol180,mol467,0.1891891891891892
mol180,mol468,0.2073170731707317
mol180,mol469,0.14772727272727273
mol180,mol470,0.17204301075268819
mol180,mol471,0.1095890410958904
mol180,mol472,0.18604651162790697
mol180,mol473,0.21739130434782608
mol180,mol474,0.1590909090909091
mol180,mol475,0.20253164556962025
mol180,mol476,0.09333333333333334
mol180,mol477,0.189873417721519
mol180,mol478,0.18292682926829268
mol180,mol479,0.1951219512195122
mol180,mol480,0.19736842105263158
mol180,mol481,0.14473684210526316
mol180,mol482,0.3108108108108108
mol180,mol483,0.125
mol180,mol484,0.1388888888888889
mol180,mol485,0.18292682926829268
mol180,mol486,0.11458333333333333
mol180,mol487,0.1839080459770115
mol180,mol488,0.19767441860465115
mol180,mol489,0.22093023255813954
mol180,mol490,0.1262135922330097
mol180,mol491,0.19718309859154928
mol180,mol492,0.11235955056179775
mol180,mol493,0.22727272727272727
mol180,mol494,0.21686746987951808
mol180,mol495,0.16666666666666666
mol180,mol496,0.14473684210526316
mol180,mol497,0.12345679012345678
mol180,mol498,0.2535211267605634
mol180,mol499,0.2
mol180,mol500,0.45454545454545453
mol180,mol501,0.12790697674418605
mol180,mol502,0.21333333333333335
mol180,mol503,0.16883116883116883
mol180,mol504,0.16483516483516483
mol180,mol505,0.16483516483516483
mol180,mol506,0.18292682926829268
mol180,mol507,0.21839080459770116
mol180,mol508,0.20481927710843373
mol180,mol509,0.2236842105263158
mol180,mol510,0.323943661971831
mol180,mol511,0.13414634146341464
mol180,mol512,0.1566265060240964
mol180,mol513,0.27941176470588236
mol180,mol514,0.13186813186813187
mol180,mol515,0.17721518987341772
mol180,mol516,0.2727272727272727
mol180,mol517,0.11267605633802817
mol180,mol518,0.08433734939759036
mol180,mol519,0.24324324324324326
mol180,mol520,0.13
mol180,mol521,0.06329113924050633
mol180,mol522,0.1232876712328767
mol180,mol523,0.1375
mol180,mol524,0.2
mol180,mol525,0.17333333333333334
mol180,mol526,0.1375
mol180,mol527,0.13095238095238096
mol180,mol528,0.22666666666666666
mol180,mol529,0.15476190476190477
mol180,mol530,0.12658227848101267
mol180,mol531,0.23076923076923078
mol180,mol532,0.16304347826086957
mol180,mol533,0.10810810810810811
mol180,mol534,0.1267605633802817
mol180,mol535,0.18181818181818182
mol180,mol536,0.16
mol180,mol537,0.20833333333333334
mol180,mol538,0.3235294117647059
mol180,mol539,0.20253164556962025
mol180,mol540,0.15476190476190477
mol180,mol541,0.16853932584269662
mol180,mol542,0.2361111111111111
mol180,mol543,0.175
mol180,mol544,0.18518518518518517
mol180,mol545,0.08974358974358974
mol180,mol546,0.2077922077922078
mol180,mol547,0.11224489795918367
mol180,mol548,0.15853658536585366
mol180,mol549,0.12048192771084337
mol180,mol550,0.12658227848101267
mol180,mol551,0.21052631578947367
mol180,mol552,0.1686746987951807
mol180,mol553,0.21176470588235294
mol180,mol554,0.17391304347826086
mol180,mol555,0.15730337078651685
mol180,mol556,0.24050632911392406
mol180,mol557,0.18823529411764706
mol180,mol558,0.11818181818181818
mol180,mol559,0.24719101123595505
mol180,mol560,0.12631578947368421
mol180,mol561,0.16483516483516483
mol180,mol562,0.1728395061728395
mol180,mol563,0.15294117647058825
mol180,mol564,0.12658227848101267
mol180,mol565,0.2
mol180,mol566,0.1875
mol180,mol567,0.13414634146341464
mol180,mol568,0.16161616161616163
mol180,mol569,0.14736842105263157
mol180,mol570,0.16091954022988506
mol180,mol571,0.2
mol180,mol572,0.21052631578947367
mol180,mol573,0.2564102564102564
mol180,mol574,0.10227272727272728
mol180,mol575,0.2375
mol180,mol576,0.1728395061728395
mol180,mol577,0.12658227848101267
mol180,mol578,0.16216216216216217
mol180,mol579,0.16666666666666666
mol180,mol580,0.13953488372093023
mol180,mol581,0.11956521739130435
mol180,mol582,0.24390243902439024
mol180,mol583,0.18823529411764706
mol180,mol584,0.2125
mol180,mol585,0.2894736842105263
mol180,mol586,0.20689655172413793
mol180,mol587,0.1188118811881188
mol180,mol588,0.1590909090909091
mol180,mol589,0.09195402298850575
mol180,mol590,0.25
mol180,mol591,0.16129032258064516
mol180,mol592,0.1411764705882353
mol180,mol593,0.225
mol180,mol594,0.21176470588235294
mol180,mol595,0.125
mol180,mol596,0.15584415584415584
mol180,mol597,0.2597402597402597
mol180,mol598,0.23376623376623376
